"CODE","PT","RELATIONSHIP_TO_TARGET","TARGET_CODE","TARGET_TERM","TARGET_TERM_TYPE","TARGET_TERMINOLOGY","TARGET_TERMINOLOGY_VERSION"
"C65175","Non-Keratinizing Small Cell Squamous Cell Carcinoma","Related To","8073/3","Squamous cell carcinoma, small cell, nonkeratinizing","PT","ICDO3","3.1"
"C65175","Non-Keratinizing Small Cell Squamous Cell Carcinoma","Related To","8073/3","Squamous cell carcinoma, small cell, nonkeratinizing","PT","ICDO3","3.2"
"C65194","Gastric Parietal Cell Adenocarcinoma","Related To","8214/3","Parietal cell carcinoma","PT","ICDO3","3.1"
"C65194","Gastric Parietal Cell Adenocarcinoma","Related To","8214/3","Parietal cell carcinoma","PT","ICDO3","3.2"
"C65164","Non-Invasive Papillary Squamous Cell Carcinoma","Related To","8052/2","Papillary squamous cell carcinoma, non-invasive","PT","ICDO3","3.1"
"C65164","Non-Invasive Papillary Squamous Cell Carcinoma","Related To","8052/2","Papillary squamous cell carcinoma, non-invasive","PT","ICDO3","3.2"
"C9498","Melanocytoma","Related To","8726/0","Magnocellular nevus","PT","ICDO3","3.2"
"C9498","Melanocytoma","Related To","8726/0","Magnocellular nevus","PT","ICDO3","3.1"
"C4883","Malignant Muscle Neoplasm","Related To","8895/3","Myosarcoma","PT","ICDO3","3.1"
"C4883","Malignant Muscle Neoplasm","Related To","8895/3","Myosarcoma","PT","ICDO3","3.2"
"C40345","Testicular Germ Cell Neoplasia In Situ","Related To","9064/2","Intratubular malignant germ cells","PT","ICDO3","3.1"
"C40345","Testicular Germ Cell Neoplasia In Situ","Related To","9064/2","Intratubular malignant germ cells","PT","ICDO3","3.2"
"C3169","Mast Cell Leukemia","Related To","9742/3","Mast cell leukemia","PT","ICDO3","3.2"
"C3169","Mast Cell Leukemia","Related To","9742/3","Mast cell leukemia","PT","ICDO3","3.1"
"C6088","Ceruminous Adenoma","Related To","8420/0","Ceruminous adenoma","PT","ICDO3","3.1"
"C6088","Ceruminous Adenoma","Related To","8420/0","Ceruminous adenoma","PT","ICDO3","3.2"
"C6915","Primary Effusion Lymphoma","Related To","9678/3","Primary effusion lymphoma","PT","ICDO3","3.1"
"C6915","Primary Effusion Lymphoma","Related To","9678/3","Primary effusion lymphoma","PT","ICDO3","3.2"
"C6040","Poorly Differentiated Thyroid Gland Carcinoma","Related To","8337/3","Insular carcinoma","PT","ICDO3","3.1"
"C6040","Poorly Differentiated Thyroid Gland Carcinoma","Related To","8337/3","Poorly differentiated thyroid carcinoma","PT","ICDO3","3.2"
"C12922","Neoplastic Cell","Related To","8001/1","Tumor cells, uncertain whether benign or malignant","PT","ICDO3","3.2"
"C12922","Neoplastic Cell","Related To","8001/1","Tumor cells, uncertain whether benign or malignant","PT","ICDO3","3.1"
"C157718","Acquired Cystic Disease-Associated Renal Cell Carcinoma","Related To","8316/3","Cyst-associated renal cell carcinoma","PT","ICDO3","3.2"
"C157718","Acquired Cystic Disease-Associated Renal Cell Carcinoma","Related To","8316/3","Cyst-associated renal cell carcinoma","PT","ICDO3","3.1"
"C3463","Diffuse Mixed Cell Lymphoma","Related To","9675/3","Malignant lymphoma, mixed small and large cell, diffuse","PT","ICDO3","3.2"
"C3463","Diffuse Mixed Cell Lymphoma","Related To","9675/3","Malignant lymphoma, mixed small and large cell, diffuse","PT","ICDO3","3.1"
"C3405","Thecoma","Related To","8600/0","Thecoma, NOS","PT","ICDO3","3.2"
"C3405","Thecoma","Related To","8600/0","Thecoma, NOS","PT","ICDO3","3.1"
"C3233","Mesenchymoma","Related To","8990/1","Mesenchymoma, NOS","PT","ICDO3","3.2"
"C3233","Mesenchymoma","Related To","8990/1","Mesenchymoma, NOS","PT","ICDO3","3.1"
"C27379","Mucin-Producing Adenocarcinoma","Related To","8481/3","Mucin-producing adenocarcinoma","PT","ICDO3","3.1"
"C27379","Mucin-Producing Adenocarcinoma","Related To","8481/3","Mucin-producing adenocarcinoma","PT","ICDO3","3.2"
"C27095","Nonpigmented Nevus","Related To","8730/0","Nonpigmented nevus","PT","ICDO3","3.1"
"C27095","Nonpigmented Nevus","Related To","8730/0","Nonpigmented nevus","PT","ICDO3","3.2"
"C66801","Polar Spongioblastoma","Related To","9423/3","Polar spongioblastoma","PT","ICDO3","3.2"
"C66801","Polar Spongioblastoma","Related To","9423/3","Polar spongioblastoma","PT","ICDO3","3.1"
"C66759","Giant Cell Sarcoma","Related To","8802/3","Giant cell sarcoma","PT","ICDO3","3.1"
"C66759","Giant Cell Sarcoma","Related To","8802/3","Giant cell sarcoma","PT","ICDO3","3.2"
"C66751","Granulosa Cell-Theca Cell Tumor","Related To","8621/1","Granulosa cell-theca cell tumor","PT","ICDO3","3.1"
"C66751","Granulosa Cell-Theca Cell Tumor","Related To","8621/1","Granulosa cell-theca cell tumor","PT","ICDO3","3.2"
"C65163","Papillary Carcinoma In Situ","Related To","8050/2","Papillary carcinoma in situ","PT","ICDO3","3.1"
"C65163","Papillary Carcinoma In Situ","Related To","8050/2","Papillary carcinoma in situ, NOS","PT","ICDO3","3.2"
"C65163","Papillary Carcinoma In Situ","Related To","8509/2","Solid papillary carcinoma in situ","PT","ICDO3","3.2"
"C65176","Squamous Cell Carcinoma In Situ with Questionable Stromal Invasion","Related To","8076/2","Squamous cell carcinoma in situ with questionable stromal invasion","PT","ICDO3","3.1"
"C65176","Squamous Cell Carcinoma In Situ with Questionable Stromal Invasion","Related To","8076/2","Squamous cell carcinoma in situ with questionable stromal invasion","PT","ICDO3","3.2"
"C95458","Pancreatic Mixed Acinar-Ductal Carcinoma","Related To","8552/3","Mixed acinar-ductal carcinoma","PT","ICDO3","3.2"
"C95458","Pancreatic Mixed Acinar-Ductal Carcinoma","Related To","8552/3","Mixed acinar-ductal carcinoma","PT","ICDO3","3.1"
"C9009","Squamous Papillomatosis","Related To","8060/0","Squamous papillomatosis","PT","ICDO3","3.2"
"C9009","Squamous Papillomatosis","Related To","8060/0","Squamous papillomatosis","PT","ICDO3","3.1"
"C2872","Refractory Anemia","Related To","9980/3","Refractory anemia","PT","ICDO3","3.1"
"C3775","Adnexal Carcinoma","Related To","8390/3","Skin appendage carcinoma","PT","ICDO3","3.1"
"C3790","Ganglioneuroblastoma","Related To","9490/3","Ganglioneuroblastoma","PT","ICDO3","3.1"
"C3790","Ganglioneuroblastoma","Related To","9490/3","Ganglioneuroblastoma","PT","ICDO3","3.2"
"C3164","Acute Basophilic Leukemia","Related To","9870/3","Acute basophilic leukemia","PT","ICDO3","3.2"
"C3164","Acute Basophilic Leukemia","Related To","9870/3","Acute basophilic leukemia","PT","ICDO3","3.1"
"C27350","Myeloproliferative Neoplasm, Unclassifiable","Related To","9975/3","Myeloproliferative neoplasm, unclassifiable","PT","ICDO3","3.2"
"C27350","Myeloproliferative Neoplasm, Unclassifiable","Related To","9975/3","Myeloproliferative neoplasm, unclassifiable","PT","ICDO3","3.1"
"C26749","VIP-Producing Neuroendocrine Tumor","Related To","8155/1","Vipoma, NOS","PT","ICDO3","3.1"
"C26749","VIP-Producing Neuroendocrine Tumor","Related To","8155/3","Vipoma","PT","ICDO3","3.2"
"C43223","Myeloid Leukemia Associated with Down Syndrome","Related To","9898/3","Myeloid leukemia associated with Down Syndrome","PT","ICDO3","3.1"
"C43223","Myeloid Leukemia Associated with Down Syndrome","Related To","9898/3","Myeloid leukemia associated with Down syndrome","PT","ICDO3","3.2"
"C3744","Breast Fibroadenoma","Related To","9010/0","Fibroadenoma, NOS","PT","ICDO3","3.2"
"C3744","Breast Fibroadenoma","Related To","9010/0","Fibroadenoma, NOS","PT","ICDO3","3.1"
"C3698","Choroid Plexus Papilloma","Related To","9390/0","Choroid plexus papilloma, NOS","PT","ICDO3","3.2"
"C3698","Choroid Plexus Papilloma","Related To","9390/0","Choroid plexus papilloma, NOS","PT","ICDO3","3.1"
"C4240","Melanoma Arising from Blue Nevus","Related To","8780/3","Blue nevus, malignant","PT","ICDO3","3.2"
"C4240","Melanoma Arising from Blue Nevus","Related To","8780/3","Blue nevus, malignant","PT","ICDO3","3.1"
"C82426","Acute Myeloid Leukemia with inv(3) (q21.3;q26.2) or t(3;3) (q21.3;q26.2); GATA2, MECOM","Related To","9869/3","Acute myeloid leukemia with inv(3)(q21;q26.2) or t(3;3)(q21;q26.2); RPN1-EVI1","PT","ICDO3","3.2"
"C82426","Acute Myeloid Leukemia with inv(3) (q21.3;q26.2) or t(3;3) (q21.3;q26.2); GATA2, MECOM","Related To","9869/3","Acute myeloid leukemia with inv(3)(q21;q26.2) or t(3.3)(q21;q26.2); RPN1-EVI1","PT","ICDO3","3.1"
"C82339","Transient Abnormal Myelopoiesis Associated with Down Syndrome","Related To","9898/1","Transient abnormal myelopoiesis","PT","ICDO3","3.1"
"C82339","Transient Abnormal Myelopoiesis Associated with Down Syndrome","Related To","9898/1","Transient abnormal myelopoiesis","PT","ICDO3","3.2"
"C173820","Ossifying Fibroma","Related To","9262/0","Ossifying fibroma","PT","ICDO3","3.1"
"C173820","Ossifying Fibroma","Related To","9262/0","Ossifying fibroma","PT","ICDO3","3.2"
"C6914","Hodgkin's Granuloma","Related To","9661/3","Hodgkin granuloma","PT","ICDO3","3.1"
"C6914","Hodgkin's Granuloma","Related To","9661/3","Hodgkin granuloma","PT","ICDO3","3.2"
"C65181","Non-Invasive Papillary Transitional Cell Carcinoma","Related To","8130/2","Papillary transitional cell carcinoma, non-invasive","PT","ICDO3","3.1"
"C65181","Non-Invasive Papillary Transitional Cell Carcinoma","Related To","8130/2","Papillary urothelial carcinoma, non-invasive","PT","ICDO3","3.2"
"C4812","Malignant Odontogenic Neoplasm","Related To","9270/3","Odontogenic tumor, malignant","PT","ICDO3","3.1"
"C4812","Malignant Odontogenic Neoplasm","Related To","9270/3","Odontogenic tumor, malignant","PT","ICDO3","3.2"
"C4673","Acute Biphenotypic Leukemia","Related To","9805/3","Acute biphenotypic leukemia","PT","ICDO3","3.1"
"C4673","Acute Biphenotypic Leukemia","Related To","9805/3","Acute biphenotypic leukemia","PT","ICDO3","3.2"
"C45716","NUT Carcinoma","Related To","8023/3","Nuclear protein in testis (NUT)-associated carcinoma","PT","ICDO3","3.2"
"C4725","Papillary Craniopharyngioma","Related To","9352/1","Craniopharyngioma, papillary","PT","ICDO3","3.1"
"C4725","Papillary Craniopharyngioma","Related To","9352/1","Craniopharyngioma, papillary","PT","ICDO3","3.2"
"C27912","Therapy-Related Myeloid Neoplasm","Related To","9920/3","Therapy-related myeloid neoplasm","PT","ICDO3","3.2"
"C27912","Therapy-Related Myeloid Neoplasm","Related To","9920/3","Therapy related myeloid neoplasm","PT","ICDO3","3.1"
"C27502","Extraskeletal Myxoid Chondrosarcoma","Related To","9231/3","Myxoid chondrosarcoma","PT","ICDO3","3.2"
"C27502","Extraskeletal Myxoid Chondrosarcoma","Related To","9231/3","Myxoid chondrosarcoma","PT","ICDO3","3.1"
"C34448","Carcinosarcoma","Related To","8980/3","Carcinosarcoma, NOS","PT","ICDO3","3.2"
"C34448","Carcinosarcoma","Related To","8980/3","Carcinosarcoma, NOS","PT","ICDO3","3.1"
"C3802","Amelanotic Melanoma","Related To","8730/3","Amelanotic melanoma","PT","ICDO3","3.1"
"C3802","Amelanotic Melanoma","Related To","8730/3","Amelanotic melanoma","PT","ICDO3","3.2"
"C3179","Chronic Neutrophilic Leukemia","Related To","9963/3","Chronic neutrophilic leukemia","PT","ICDO3","3.2"
"C3179","Chronic Neutrophilic Leukemia","Related To","9963/3","Chronic neutrophilic leukemia","PT","ICDO3","3.1"
"C3272","Neurofibroma","Related To","9540/0","Neurofibroma, NOS","PT","ICDO3","3.1"
"C3272","Neurofibroma","Related To","9540/0","Neurofibroma, NOS","PT","ICDO3","3.2"
"C36077","Hilar Cholangiocarcinoma","Related To","8162/3","Perihilar cholangiocarcinoma","PT","ICDO3","3.2"
"C36077","Hilar Cholangiocarcinoma","Related To","8162/3","Klatskin tumor","PT","ICDO3","3.1"
"C6846","Thyroid Gland Hyalinizing Trabecular Tumor","Related To","8336/1","Hyalinizing trabecular tumor","PT","ICDO3","3.2"
"C6846","Thyroid Gland Hyalinizing Trabecular Tumor","Related To","8336/0","Hyalinizing trabecular adenoma","PT","ICDO3","3.1"
"C27005","Spindle Cell Sarcoma","Related To","8801/3","Spindle cell sarcoma","PT","ICDO3","3.2"
"C27005","Spindle Cell Sarcoma","Related To","8801/3","Spindle cell sarcoma","PT","ICDO3","3.1"
"C4293","Partial Hydatidiform Mole","Related To","9103/0","Partial hydatidiform mole","PT","ICDO3","3.1"
"C4293","Partial Hydatidiform Mole","Related To","9103/0","Partial hydatidiform mole","PT","ICDO3","3.2"
"C4270","Malignant Ovarian Brenner Tumor","Related To","9000/3","Brenner tumor, malignant","PT","ICDO3","3.1"
"C4270","Malignant Ovarian Brenner Tumor","Related To","9000/3","Brenner tumor, malignant","PT","ICDO3","3.2"
"C4154","Parathyroid Gland Chief Cell Adenoma","Related To","8321/0","Chief cell adenoma","PT","ICDO3","3.1"
"C4154","Parathyroid Gland Chief Cell Adenoma","Related To","8321/0","Chief cell adenoma","PT","ICDO3","3.2"
"C3902","Telangiectatic Osteosarcoma","Related To","9183/3","Telangiectatic osteosarcoma","PT","ICDO3","3.2"
"C3902","Telangiectatic Osteosarcoma","Related To","9183/3","Telangiectatic osteosarcoma","PT","ICDO3","3.1"
"C7542","Askin Tumor","Related To","9365/3","Askin tumor","PT","ICDO3","3.1"
"C7542","Askin Tumor","Related To","9365/3","Askin tumor","PT","ICDO3","3.2"
"C8255","Anal Canal Cloacogenic Carcinoma","Related To","8124/3","Cloacogenic carcinoma","PT","ICDO3","3.1"
"C8255","Anal Canal Cloacogenic Carcinoma","Related To","8124/3","Cloacogenic carcinoma","PT","ICDO3","3.2"
"C191672","Papillary Urothelial Neoplasm of Low Malignant Potential","Related To","8130/1","Papillary transitional cell neoplasm of low malignant potential","PT","ICDO3","3.1"
"C191672","Papillary Urothelial Neoplasm of Low Malignant Potential","Related To","8130/1","Papillary urothelial neoplasm of low malignant potential","PT","ICDO3","3.2"
"C45508","Lung Adenocarcinoma, Mixed Subtype","Related To","8255/3","Adenocarcinoma with mixed subtypes","PT","ICDO3","3.1"
"C45508","Lung Adenocarcinoma, Mixed Subtype","Related To","8255/3","Adenocarcinoma with mixed subtypes","PT","ICDO3","3.2"
"C40069","Borderline Ovarian Endometrioid Adenofibroma","Related To","8381/1","Endometrioid adenofibroma, borderline malignancy","PT","ICDO3","3.2"
"C40069","Borderline Ovarian Endometrioid Adenofibroma","Related To","8381/1","Endometrioid adenofibroma, borderline malignancy","PT","ICDO3","3.1"
"C121932","Giant Cell Tumor of Bone","Related To","9250/1","Giant cell tumor of bone, NOS","PT","ICDO3","3.2"
"C121932","Giant Cell Tumor of Bone","Related To","9250/1","Giant cell tumor of bone, NOS","PT","ICDO3","3.1"
"C121619","Nongerminomatous Germ Cell Tumor","Related To","9065/3","Germ cell tumor, nonseminomatous","PT","ICDO3","3.1"
"C121619","Nongerminomatous Germ Cell Tumor","Related To","9065/3","Germ cell tumor, nonseminomatous","PT","ICDO3","3.2"
"C4752","T-Cell Prolymphocytic Leukemia","Related To","9834/3","Prolymphocytic leukemia, T-cell type","PT","ICDO3","3.1"
"C4752","T-Cell Prolymphocytic Leukemia","Related To","9834/3","Prolymphocytic leukemia, T-cell type","PT","ICDO3","3.2"
"C27534","Digital Papillary Adenocarcinoma","Related To","8408/3","Digital papillary adenocarcinoma","PT","ICDO3","3.2"
"C3188","Leydig Cell Tumor","Related To","8650/1","Leydig cell tumor, NOS","PT","ICDO3","3.1"
"C3181","Prolymphocytic Leukemia","Related To","9832/3","Prolymphocytic leukemia, NOS","PT","ICDO3","3.1"
"C3181","Prolymphocytic Leukemia","Related To","9832/3","Prolymphocytic leukemia, NOS","PT","ICDO3","3.2"
"C4306","Benign Odontogenic Neoplasm","Related To","9270/0","Odontogenic tumor, benign","PT","ICDO3","3.1"
"C4306","Benign Odontogenic Neoplasm","Related To","9270/0","Odontogenic tumor, benign","PT","ICDO3","3.2"
"C4022","Acral Lentiginous Melanoma","Related To","8744/3","Acral melanoma","PT","ICDO3","3.2"
"C4022","Acral Lentiginous Melanoma","Related To","8744/3","Acral lentiginous melanoma, malignant","PT","ICDO3","3.1"
"C4019","Breast Paget Disease and Intraductal Carcinoma","Related To","8543/3","Paget disease and intraductal carcinoma of breast","PT","ICDO3","3.2"
"C4019","Breast Paget Disease and Intraductal Carcinoma","Related To","8543/3","Paget disease and intraductal carcinoma of breast","PT","ICDO3","3.1"
"C3049","Ganglioneuroma","Related To","9490/0","Ganglioneuroma","PT","ICDO3","3.1"
"C3049","Ganglioneuroma","Related To","9490/0","Ganglioneuroma","PT","ICDO3","3.2"
"C4227","Balloon Cell Melanoma","Related To","8722/3","Balloon cell melanoma","PT","ICDO3","3.1"
"C4227","Balloon Cell Melanoma","Related To","8722/3","Balloon cell melanoma","PT","ICDO3","3.2"
"C4457","Pleural Solitary Fibrous Tumor","Related To","9051/0","Fibrous mesothelioma, benign","PT","ICDO3","3.2"
"C4457","Pleural Solitary Fibrous Tumor","Related To","9051/0","Fibrous mesothelioma, benign","PT","ICDO3","3.1"
"C4487","Tufted Angioma","Related To","9161/0","Acquired tufted hemangioma","PT","ICDO3","3.2"
"C4487","Tufted Angioma","Related To","9161/0","Acquired tufted hemangioma","PT","ICDO3","3.1"
"C6557","Schwannomatosis","Related To","9560/1","Neurinomatosis","PT","ICDO3","3.1"
"C82192","Mixed Phenotype Acute Leukemia with t(9;22)(q34.1;q11.2); BCR-ABL1","Related To","9806/3","Mixed phenotype acute leukemia with t(9;22)(q34;q11.2); BCR-ABL1","PT","ICDO3","3.1"
"C82192","Mixed Phenotype Acute Leukemia with t(9;22)(q34.1;q11.2); BCR-ABL1","Related To","9806/3","Mixed phenotype acute leukemia with t(9;22)(q34;q11.2); BCR-ABL1","PT","ICDO3","3.2"
"C80307","Waldenstrom Macroglobulinemia","Related To","9761/3","Waldenstrom macroglobulinemia","PT","ICDO3","3.1"
"C80307","Waldenstrom Macroglobulinemia","Related To","9761/3","Waldenstrom macroglobulinemia","PT","ICDO3","3.2"
"C8647","Aggressive NK-Cell Leukemia","Related To","9948/3","Aggressive NK-cell leukemia","PT","ICDO3","3.2"
"C8647","Aggressive NK-Cell Leukemia","Related To","9948/3","Aggressive NK-cell leukemia","PT","ICDO3","3.1"
"C9349","Plasmacytoma","Related To","9731/3","Plasmacytoma, NOS","PT","ICDO3","3.2"
"C9349","Plasmacytoma","Related To","9731/3","Plasmacytoma, NOS","PT","ICDO3","3.1"
"C8336","High Grade Squamous Intraepithelial Neoplasia","Related To","8077/2","Squamous intraepithelial neoplasia, high grade","PT","ICDO3","3.1"
"C8336","High Grade Squamous Intraepithelial Neoplasia","Related To","8077/2","Squamous intraepithelial neoplasia, high grade","PT","ICDO3","3.2"
"C3903","Mixed Glioma","Related To","9382/3","Mixed glioma","PT","ICDO3","3.1"
"C156034","Encapsulated Variant Thyroid Gland Papillary Carcinoma","Related To","8343/3","Papillary carcinoma, encapsulated","PT","ICDO3","3.1"
"C156034","Encapsulated Variant Thyroid Gland Papillary Carcinoma","Related To","8504/2","Encapsulated papillary carcinoma","PT","ICDO3","3.2"
"C156034","Encapsulated Variant Thyroid Gland Papillary Carcinoma","Related To","8343/3","Papillary carcinoma, encapsulated, of thyroid","PT","ICDO3","3.2"
"C4726","Adamantinomatous Craniopharyngioma","Related To","9351/1","Craniopharyngioma, adamantinomatous","PT","ICDO3","3.2"
"C4726","Adamantinomatous Craniopharyngioma","Related To","9351/1","Craniopharyngioma, adamantinomatous","PT","ICDO3","3.1"
"C45509","Lung Fetal Adenocarcinoma","Related To","8333/3","Fetal adenocarcinoma","PT","ICDO3","3.1"
"C45509","Lung Fetal Adenocarcinoma","Related To","8333/3","Fetal adenocarcinoma","PT","ICDO3","3.2"
"C4753","B-Cell Prolymphocytic Leukemia","Related To","9833/3","Prolymphocytic leukemia, B-cell type","PT","ICDO3","3.2"
"C4753","B-Cell Prolymphocytic Leukemia","Related To","9833/3","Prolymphocytic leukemia, B-cell type","PT","ICDO3","3.1"
"C4090","Malignant Giant Cell Neoplasm","Related To","8003/3","Malignant tumor, giant cell type","PT","ICDO3","3.1"
"C4090","Malignant Giant Cell Neoplasm","Related To","8003/3","Malignant tumor, giant cell type","PT","ICDO3","3.2"
"C4113","Trichilemmoma","Related To","8102/0","Trichilemmoma","PT","ICDO3","3.1"
"C4113","Trichilemmoma","Related To","8102/0","Trichilemmoma","PT","ICDO3","3.2"
"C4140","Alveolar Adenoma","Related To","8251/0","Alveolar adenoma","PT","ICDO3","3.2"
"C4140","Alveolar Adenoma","Related To","8251/0","Alveolar adenoma","PT","ICDO3","3.1"
"C6918","Subcutaneous Panniculitis-Like T-Cell Lymphoma","Related To","9708/3","Subcutaneous panniculitis-like T-cell lymphoma","PT","ICDO3","3.2"
"C6918","Subcutaneous Panniculitis-Like T-Cell Lymphoma","Related To","9708/3","Subcutaneous panniculitis-like T-cell lymphoma","PT","ICDO3","3.1"
"C6970","Melanotic Schwannoma","Related To","9560/1","Melanotic schwannoma","PT","ICDO3","3.2"
"C43356","Syringofibroadenoma","Related To","8392/0","Syringofibroadenoma","PT","ICDO3","3.1"
"C43356","Syringofibroadenoma","Related To","8392/0","Syringofibroadenoma","PT","ICDO3","3.2"
"C3704","Dedifferentiated Liposarcoma","Related To","8858/3","Dedifferentiated liposarcoma","PT","ICDO3","3.2"
"C3704","Dedifferentiated Liposarcoma","Related To","8858/3","Dedifferentiated liposarcoma","PT","ICDO3","3.1"
"C3729","Malignant Mixed Neoplasm","Related To","8940/3","Mixed tumor, malignant, NOS","PT","ICDO3","3.2"
"C3729","Malignant Mixed Neoplasm","Related To","8940/3","Mixed tumor, malignant, NOS","PT","ICDO3","3.1"
"C5754","Clear Cell Hepatocellular Carcinoma","Related To","8174/3","Hepatocellular carcinoma, clear cell type","PT","ICDO3","3.1"
"C5754","Clear Cell Hepatocellular Carcinoma","Related To","8174/3","Hepatocellular carcinoma, clear cell type","PT","ICDO3","3.2"
"C4232","Melanoma in Junctional Nevus","Related To","8740/3","Malignant melanoma in junctional nevus","PT","ICDO3","3.2"
"C4232","Melanoma in Junctional Nevus","Related To","8740/3","Malignant melanoma in junctional nevus","PT","ICDO3","3.1"
"C4225","Cutaneous Nodular Melanoma","Related To","8721/3","Nodular melanoma","PT","ICDO3","3.1"
"C4225","Cutaneous Nodular Melanoma","Related To","8721/3","Nodular melanoma","PT","ICDO3","3.2"
"C45327","Hydroa Vacciniforme-Like Lymphoproliferative Disorder","Related To","9725/1","Hydroa vacciniforme-like lymphoproliferative disorder","PT","ICDO3","3.2"
"C45327","Hydroa Vacciniforme-Like Lymphoproliferative Disorder","Related To","9725/3","Hydroa vacciniforme-like lymphoma","PT","ICDO3","3.1"
"C65186","Malignant Pancreatic Insulinoma","Related To","8151/3","Insulinoma, malignant","PT","ICDO3","3.1"
"C6496","Myxofibrosarcoma","Related To","8811/3","Fibromyxosarcoma","PT","ICDO3","3.1"
"C6496","Myxofibrosarcoma","Related To","8811/3","Myxofibrosarcoma","PT","ICDO3","3.2"
"C7560","Sweat Gland Adenoma","Related To","8400/0","Sweat gland adenoma","PT","ICDO3","3.2"
"C7560","Sweat Gland Adenoma","Related To","8400/0","Sweat gland adenoma","PT","ICDO3","3.1"
"C7217","Primary Cutaneous Follicle Center Lymphoma","Related To","9597/3","Primary cutaneous follicle centre lymphoma","PT","ICDO3","3.1"
"C7217","Primary Cutaneous Follicle Center Lymphoma","Related To","9597/3","Primary cutaneous follicle center lymphoma","PT","ICDO3","3.2"
"C7224","Plasmablastic Lymphoma","Related To","9735/3","Plasmablastic lymphoma","PT","ICDO3","3.1"
"C7224","Plasmablastic Lymphoma","Related To","9735/3","Plasmablastic lymphoma","PT","ICDO3","3.2"
"C7362","Breast Scirrhous Carcinoma","Related To","8514/3","Duct carcinoma, desmoplastic type","PT","ICDO3","3.1"
"C7362","Breast Scirrhous Carcinoma","Related To","8514/3","Duct carcinoma, desmoplastic type","PT","ICDO3","3.2"
"C8574","Myelodysplastic Syndrome with Multilineage Dysplasia","Related To","9985/3","Myelodysplastic syndrome with multilineage dysplasia","PT","ICDO3","3.2"
"C8574","Myelodysplastic Syndrome with Multilineage Dysplasia","Related To","9985/3","Refractory cytopenia with multilineage dysplasia","PT","ICDO3","3.1"
"C94524","Pituicytoma","Related To","9432/1","Pituicytoma","PT","ICDO3","3.2"
"C94524","Pituicytoma","Related To","9432/1","Pituicytoma","PT","ICDO3","3.1"
"C8971","Embryonal Rhabdomyosarcoma","Related To","8910/3","Embryonal rhabdomyosarcoma, NOS","PT","ICDO3","3.2"
"C8971","Embryonal Rhabdomyosarcoma","Related To","8910/3","Embryonal rhabdomyosarcoma, NOS","PT","ICDO3","3.1"
"C121793","Undifferentiated Soft Tissue Sarcoma","Related To","8805/3","Undifferentiated sarcoma","PT","ICDO3","3.2"
"C121793","Undifferentiated Soft Tissue Sarcoma","Related To","8805/3","Undifferentiated sarcoma","PT","ICDO3","3.1"
"C2857","Pituitary Gland Chromophobe Adenoma","Related To","8270/0","Chromophobe adenoma","PT","ICDO3","3.1"
"C2857","Pituitary Gland Chromophobe Adenoma","Related To","8270/0","Chromophobe adenoma","PT","ICDO3","3.2"
"C45754","Cystic Tumor of the Atrioventricular Node","Related To","8454/0","Cystic tumor of atrio-ventricular node","PT","ICDO3","3.1"
"C45754","Cystic Tumor of the Atrioventricular Node","Related To","8454/0","Cystic tumor of atrio-ventricular node","PT","ICDO3","3.2"
"C4882","Benign Muscle Neoplasm","Related To","8895/0","Myoma","PT","ICDO3","3.2"
"C4882","Benign Muscle Neoplasm","Related To","8895/0","Myoma","PT","ICDO3","3.1"
"C3398","Sweat Gland Neoplasm","Related To","8400/1","Sweat gland tumor, NOS","PT","ICDO3","3.2"
"C3398","Sweat Gland Neoplasm","Related To","8400/1","Sweat gland tumor, NOS","PT","ICDO3","3.1"
"C3287","Odontoma","Related To","9280/0","Odontoma, NOS","PT","ICDO3","3.2"
"C3287","Odontoma","Related To","9280/0","Odontoma, NOS","PT","ICDO3","3.1"
"C3358","Rhabdomyoma","Related To","8900/0","Rhabdomyoma, NOS","PT","ICDO3","3.2"
"C3358","Rhabdomyoma","Related To","8900/0","Rhabdomyoma, NOS","PT","ICDO3","3.1"
"C3302","Extramammary Paget Disease","Related To","8542/3","Paget disease, extramammary","PT","ICDO3","3.1"
"C3302","Extramammary Paget Disease","Related To","8542/3","Paget disease, extramammary","PT","ICDO3","3.2"
"C27255","Eccrine Carcinoma","Related To","8413/3","Eccrine adenocarcinoma","PT","ICDO3","3.1"
"C27255","Eccrine Carcinoma","Related To","8413/3","Eccrine adenocarcinoma","PT","ICDO3","3.2"
"C6885","Thymoma Type AB","Related To","8582/1","Thymoma, type AB, NOS","PT","ICDO3","3.1"
"C7017","Granular Cell Tumor of the Sellar Region","Related To","9582/0","Granular cell tumor of the sellar region","PT","ICDO3","3.1"
"C7017","Granular Cell Tumor of the Sellar Region","Related To","9582/0","Granular cell tumor of sellar region","PT","ICDO3","3.2"
"C6875","Large Cell Neuroendocrine Carcinoma","Related To","8013/3","Large cell neuroendocrine carcinoma","PT","ICDO3","3.2"
"C6875","Large Cell Neuroendocrine Carcinoma","Related To","8013/3","Large cell neuroendocrine carcinoma","PT","ICDO3","3.1"
"C66748","Testicular Sex Cord-Stromal Tumor, Not Otherwise Specified","Related To","8591/1","Sex cord-gonadal stromal tumor, incompletely differentiated","PT","ICDO3","3.2"
"C66748","Testicular Sex Cord-Stromal Tumor, Not Otherwise Specified","Related To","8591/1","Sex cord-gonadal stromal tumor, incompletely differentiated","PT","ICDO3","3.1"
