"CODE","PT","RELATIONSHIP_TO_TARGET","TARGET_CODE","TARGET_TERM","TARGET_TERM_TYPE","TARGET_TERMINOLOGY","TARGET_TERMINOLOGY_VERSION"
"C34692","Indirect Inguinal Hernia","Has Synonym","10021715","Indirect inguinal hernia","LLT","MedDRA","18.1"
"C34642","Globus Hystericus","Has Synonym","10051180","Globus feeling in pharynx","LLT","MedDRA","18.1"
"C34664","Noise Induced Hearing Loss","Has Synonym","10029500","Noise-induced hearing loss","LLT","MedDRA","18.1"
"C34583","Subacute Bacterial Endocarditis","Has Synonym","10042271","Subacute bacterial endocarditis","LLT","MedDRA","18.1"
"C34749","Acute Tubular Necrosis","Has Synonym","10001099","Acute tubular necrosis","LLT","MedDRA","18.1"
"C38145","Chronic Allograft Nephropathy","Has Synonym","10063209","Chronic allograft nephropathy","LLT","MedDRA","18.1"
"C3285","Ocular Hypertension","Has Synonym","10030043","Ocular hypertension","LLT","MedDRA","18.1"
"C35199","Otorrhea","Has Synonym","10033099","Otorrhea","LLT","MedDRA","18.1"
"C35164","Neutrophilia","Has Synonym","10029379","Neutrophilia","LLT","MedDRA","18.1"
"C35607","Blood Alkaline Phosphatase Increased","Has Synonym","10001675","Alkaline phosphatase increased","LLT","MedDRA","18.1"
"C35294","Hepatic Mass","Has Synonym","10057110","Hepatic mass","LLT","MedDRA","18.1"
"C35499","Vascular Purpura","Has Synonym","10056872","Palpable purpura","LLT","MedDRA","18.1"
"C35110","Intermediate Uveitis","Has Synonym","10022557","Intermediate uveitis","LLT","MedDRA","18.1"
"C34973","Rectal Prolapse","Has Synonym","10038077","Rectal prolapse","LLT","MedDRA","18.1"
"C35111","Posterior Uveitis","Has Synonym","10036370","Posterior uveitis","LLT","MedDRA","18.1"
"C34966","Pyloric Stenosis","Has Synonym","10037621","Pyloric stenosis","LLT","MedDRA","18.1"
"C26700","Infective Arthritis","Has Synonym","10040057","Septic arthritis","LLT","MedDRA","18.1"
"C27071","Transient Hypogammaglobulinemia of Infancy","Has Synonym","10054672","Transient hypogammaglobulinemia of infancy","LLT","MedDRA","18.1"
"C26738","Cystitis","Has Synonym","10011781","Cystitis","LLT","MedDRA","18.1"
"C43278","Macular Lesion","Has Synonym","10025421","Macule","LLT","MedDRA","18.1"
"C39658","Bronchiolitis","Has Synonym","10006448","Bronchiolitis","LLT","MedDRA","18.1"
"C56148","Grade 3 Oral Pain, CTCAE","Has Synonym","10031009","Oral pain","LLT","MedDRA","20.1"
"C75585","Muscle Contracture","Has Synonym","10062575","Muscle contracture","LLT","MedDRA","18.1"
"C6527","Alloimmunization","Has Synonym","10054308","Alloimmunization","LLT","MedDRA","18.1"
"C99013","Periventricular Leukomalacia","Has Synonym","10052594","Periventricular leukomalacia","LLT","MedDRA","18.1"
"C99088","Impetigo","Has Synonym","10021531","Impetigo","LLT","MedDRA","18.1"
"C99024","Premature Closure of Ductus Arteriosus","Has Synonym","10049996","Ductus arteriosus premature closure","LLT","MedDRA","18.1"
"C99110","Drug Induced Thrombocytopenia","Narrower Than","10043554","Thrombocytopenia","PT","MedDRA","18.1"
"C99042","Renal Vein Thrombosis","Has Synonym","10038548","Renal vein thrombosis","LLT","MedDRA","18.1"
"C79552","Enophthalmos","Has Synonym","10014853","Enophthalmos","LLT","MedDRA","18.1"
"C79802","Ureter Obstruction","Has Synonym","10046406","Ureteric obstruction","LLT","MedDRA","18.1"
"C77963","Crying","Has Synonym","10011469","Crying","LLT","MedDRA","18.1"
"C78665","Ureteric Perforation","Has Synonym","10065809","Ureteric perforation","LLT","MedDRA","18.1"
"C78643","Tracheitis","Has Synonym","10044302","Tracheitis","LLT","MedDRA","18.1"
"C87126","Umbilical Cord Prolapse","Has Synonym","10045452","Umbilical cord prolapse","LLT","MedDRA","18.1"
"C87092","Large for Gestational Age","Has Synonym","10023790","Large for gestational age","LLT","MedDRA","18.1"
"C87087","Intercostal Retractions","Has Synonym","10022533","Intercostal retraction","LLT","MedDRA","18.1"
"C84869","Malignant Hyperthermia Syndrome","Has Synonym","10025607","Malignant hyperthermia","LLT","MedDRA","18.1"
"C84788","West Syndrome","Has Synonym","10058893","West's syndrome","LLT","MedDRA","18.1"
"C84392","Mental Retardation","Has Synonym","10027378","Mental retardation","LLT","MedDRA","18.1"
"C84428","End Stage Liver Disease","Has Synonym","10050060","End stage liver disease","LLT","MedDRA","18.1"
"C92863","Prolonged Acceleration","Has Synonym","10074654","Prolonged fetal heart rate acceleration","LLT","MedDRA","18.1"
"C92866","Recurrent Deceleration","Has Synonym","10074659","Recurrent fetal heart rate deceleration","LLT","MedDRA","18.1"
"C93083","Lassitude","Has Synonym","10023929","Lassitude","LLT","MedDRA","18.1"
"C94546","Paranoia","Has Synonym","10033864","Paranoia","LLT","MedDRA","18.1"
"C94241","Compulsion","Has Synonym","10010224","Compulsive reaction","LLT","MedDRA","18.1"
"C95078","Sleepwalking","Has Synonym","10041347","Somnambulism","LLT","MedDRA","18.1"
"C94836","Parasomnia","Has Synonym","10061910","Parasomnia","LLT","MedDRA","18.1"
"C90599","Bronchopulmonary Dysplasia","Has Synonym","10006475","Bronchopulmonary dysplasia","LLT","MedDRA","18.1"
"C92816","Intermittent Deceleration","Has Synonym","10074646","Intermittent fetal heart rate deceleration","LLT","MedDRA","18.1"
"C92789","Fetal Heart Deceleration","Has Synonym","10058335","Fetal heart rate deceleration","LLT","MedDRA","18.1"
"C118867","Slipped Extraocular Muscle","Has Synonym","10076710","Slipped extraocular muscle","LLT","MedDRA","18.1"
"C118859","Central Retinal Vein Occlusion","Has Synonym","10007972","Central retinal vein occlusion","LLT","MedDRA","18.1"
"C155219","Grade 3 Persistent Pulmonary Hypertension of the Newborn, AE","Narrower Than","10082195","Persistent pulmonary hypertension of the newborn","LLT","MedDRA","22.0"
"C155218","Grade 2 Persistent Pulmonary Hypertension of the Newborn, AE","Narrower Than","10082195","Persistent pulmonary hypertension of the newborn","LLT","MedDRA","22.0"
"C155230","Grade 4 Bronchopulmonary Dysplasia, AE","Narrower Than","10006475","Bronchopulmonary dysplasia","LLT","MedDRA","22.0"
"C155229","Grade 3 Bronchopulmonary Dysplasia, AE","Narrower Than","10006475","Bronchopulmonary dysplasia","LLT","MedDRA","22.0"
"C155257","Grade 5 Neonatal Spontaneous Intestinal Perforation, AE","Narrower Than","10082196","Neonatal spontaneous intestinal perforation","LLT","MedDRA","22.0"
"C155228","Grade 2 Bronchopulmonary Dysplasia, AE","Narrower Than","10006475","Bronchopulmonary dysplasia","LLT","MedDRA","22.0"
"C155256","Grade 4 Neonatal Spontaneous Intestinal Perforation, AE","Narrower Than","10082196","Neonatal spontaneous intestinal perforation","LLT","MedDRA","22.0"
"C155217","Grade 1 Persistent Pulmonary Hypertension of the Newborn, AE","Narrower Than","10082195","Persistent pulmonary hypertension of the newborn","LLT","MedDRA","22.0"
"C155221","Grade 5 Persistent Pulmonary Hypertension of the Newborn, AE","Narrower Than","10082195","Persistent pulmonary hypertension of the newborn","LLT","MedDRA","22.0"
"C155227","Grade 1 Bronchopulmonary Dysplasia, AE","Narrower Than","10006475","Bronchopulmonary dysplasia","LLT","MedDRA","22.0"
"C155255","Grade 3 Neonatal Spontaneous Intestinal Perforation, AE","Narrower Than","10082196","Neonatal spontaneous intestinal perforation","LLT","MedDRA","22.0"
"C155220","Grade 4 Persistent Pulmonary Hypertension of the Newborn, AE","Narrower Than","10082195","Persistent pulmonary hypertension of the newborn","LLT","MedDRA","22.0"
"C155231","Grade 5 Bronchopulmonary Dysplasia, AE","Narrower Than","10006475","Bronchopulmonary dysplasia","LLT","MedDRA","22.0"
"C154927","Neonatal Culture Positive Sepsis, AE","Has Synonym","10082058","Culture positive neonatal sepsis","LLT","MedDRA","22.0"
"C154953","Neonatal Diarrhea, AE","Has Synonym","10012731","Diarrhea neonatal","LLT","MedDRA","22.0"
"C155145","Grade 5 Hypoxic Ischemic Encephalopathy, AE","Narrower Than","10070512","Hypoxic-ischemic encephalopathy","LLT","MedDRA","22.0"
"C154932","Neonatal Sinus Tachycardia, AE","Has Synonym","10082191","Neonatal sinus tachycardia","LLT","MedDRA","22.0"
"C155139","Grade 4 Retinopathy of Prematurity, AE","Narrower Than","10038933","Retinopathy of prematurity","LLT","MedDRA","22.0"
"C154952","Neonatal Convulsion, AE","Has Synonym","10028932","Neonatal convulsion","LLT","MedDRA","22.0"
"C154937","Neonatal Intraventricular Hemorrhage, AE","Has Synonym","10022844","Intraventricular hemorrhage neonatal","LLT","MedDRA","22.0"
"C155144","Grade 4 Hypoxic Ischemic Encephalopathy, AE","Narrower Than","10070512","Hypoxic-ischemic encephalopathy","LLT","MedDRA","22.0"
"C154931","Neonatal Edema, AE","Has Synonym","10054497","Edema neonatal","LLT","MedDRA","22.0"
"C154942","Infantile Vomiting, AE","Has Synonym","10075315","Infantile vomiting","LLT","MedDRA","22.0"
"C154930","Neonatal Hypotension, AE","Has Synonym","10049223","Neonatal hypotension","LLT","MedDRA","22.0"
"C154936","Neonatal Pulmonary Hemorrhage, AE","Has Synonym","10082199","Neonatal pulmonary hemorrhage","LLT","MedDRA","22.0"
"C155143","Grade 3 Hypoxic Ischemic Encephalopathy, AE","Narrower Than","10070512","Hypoxic-ischemic encephalopathy","LLT","MedDRA","22.0"
"C154947","Neonatal Administration Site Complication, AE","Has Synonym","10082193","Administration site reaction neonatal","LLT","MedDRA","22.0"
"C154941","Neonatal Fever, AE","Has Synonym","10016562","Fever neonatal","LLT","MedDRA","22.0"
"C154935","Neonatal Rash, AE","Has Synonym","10037871","Rash neonatal","LLT","MedDRA","22.0"
"C154921","Neonatal Coagulation Disorder, AE","Has Synonym","10009732","Coagulation disorder neonatal","LLT","MedDRA","22.0"
"C154946","Neonatal Constipation, AE","Has Synonym","10082190","Constipation neonatal","LLT","MedDRA","22.0"
"C154940","Persistent Pulmonary Hypertension of the Newborn, AE","Has Synonym","10082195","Persistent pulmonary hypertension of the newborn","LLT","MedDRA","22.0"
"C154951","Neonatal Respiratory Insufficiency, AE","Has Synonym","10082057","Neonatal respiratory insufficiency","LLT","MedDRA","22.0"
"C154920","Neonatal Pneumothorax, AE","Has Synonym","10082056","Neonatal pneumothorax","LLT","MedDRA","22.0"
"C154926","Infant Sedation, AE","Has Synonym","10082187","Infant sedation","LLT","MedDRA","22.0"
"C154950","Neonatal Respiratory Distress Syndrome, AE","Has Synonym","10028974","Neonatal respiratory distress syndrome","LLT","MedDRA","22.0"
"C155138","Grade 3 Retinopathy of Prematurity, AE","Narrower Than","10038933","Retinopathy of prematurity","LLT","MedDRA","22.0"
"C155137","Grade 2 Retinopathy of Prematurity, AE","Narrower Than","10038933","Retinopathy of prematurity","LLT","MedDRA","22.0"
"C155142","Grade 2 Hypoxic Ischemic Encephalopathy, AE","Narrower Than","10070512","Hypoxic-ischemic encephalopathy","LLT","MedDRA","22.0"
"C154934","Neonatal Epileptic Seizure, AE","Has Synonym","10082068","Neonatal epileptic seizure","LLT","MedDRA","22.0"
"C155141","Grade 1 Hypoxic Ischemic Encephalopathy, AE","Narrower Than","10070512","Hypoxic-ischemic encephalopathy","LLT","MedDRA","22.0"
"C154939","Infant Irritability, AE","Has Synonym","10082189","Infant irritability","LLT","MedDRA","22.0"
"C154933","Neonatal Sinus Bradycardia, AE","Has Synonym","10082188","Neonatal sinus bradycardia","LLT","MedDRA","22.0"
"C155140","Grade 5 Retinopathy of Prematurity, AE","Narrower Than","10038933","Retinopathy of prematurity","LLT","MedDRA","22.0"
"C154944","Feeding Intolerance, AE","Has Synonym","10076042","Feeding intolerance","LLT","MedDRA","22.0"
"C154938","Infantile Apnea, AE","Has Synonym","10077322","Infantile apnea","LLT","MedDRA","22.0"
"C154943","Neonatal Gastrointestinal Bleeding, AE","Has Synonym","10082192","Gastrointestinal bleeding neonatal","LLT","MedDRA","22.0"
"C154949","Neonatal Bradyarrhythmia, AE","Has Synonym","10082054","Neonatal bradyarrhythmia","LLT","MedDRA","22.0"
"C154948","Neonatal Tachyarrhythmia, AE","Has Synonym","10082055","Neonatal tachyarrhythmia","LLT","MedDRA","22.0"
"C154929","Neonatal Hypertension, AE","Has Synonym","10049781","Hypertension neonatal","LLT","MedDRA","22.0"
"C154923","Periventricular Leukomalacia, AE","Has Synonym","10052594","Periventricular leukomalacia","LLT","MedDRA","22.0"
"C154922","Necrotizing Enterocolitis, AE","Has Synonym","10052818","Necrotizing enterocolitis neonatal","LLT","MedDRA","22.0"
"C154928","Neonatal Culture Negative Sepsis, AE","Has Synonym","10082059","Culture negative neonatal sepsis","LLT","MedDRA","22.0"
"C116593","Early Myoclonic Encephalopathy","Has Synonym","10053856","Myoclonic encephalopathy of infants","LLT","MedDRA","18.1"
"C116730","Choreoathetosis","Has Synonym","10008754","Choreoathetosis","LLT","MedDRA","18.1"
"C116548","Psychogenic Seizure","Has Synonym","10058895","Psychogenic seizure","LLT","MedDRA","18.1"
"C116929","Acute Motor Axonal Neuropathy","Has Synonym","10076658","Acute motor axonal neuropathy","LLT","MedDRA","18.1"
"C116767","Transient Tic Disorder","Has Synonym","10044404","Transient tic disorder of childhood","LLT","MedDRA","18.1"
"C116343","Idiopathic Hypersomnia","Has Synonym","10036694","Primary hypersomnia","LLT","MedDRA","18.1"
"C116723","Erb's Palsy","Has Synonym","10015113","Erb's palsy","LLT","MedDRA","18.1"
"C116375","Phantogeusia","Has Synonym","10076721","Phantom taste perception","LLT","MedDRA","18.1"
"C116529","Infantile Spasm","Has Synonym","10021750","Infantile spasms","LLT","MedDRA","18.1"
"C116369","Anosmia","Has Synonym","10002653","Anosmia","LLT","MedDRA","18.1"
"C113670","Hypotonic-Hyporesponsive Episode","Has Synonym","10021121","Hypotonic-hyporesponsive episode","LLT","MedDRA","18.1"
"C113740","Hyperfibrinogenemia","Has Synonym","10054407","Hyperfibrinogenemia","LLT","MedDRA","18.1"
"C114361","Juvenile Psoriatic Arthritis","Has Synonym","10076674","Juvenile psoriatic arthritis","LLT","MedDRA","18.1"
"C114698","Oliguria","Has Synonym","10030302","Oliguria","LLT","MedDRA","18.1"
"C114847","Human Leukocyte Antigen Sensitization","Has Synonym","10073015","Human leukocyte antigen test positive","LLT","MedDRA","18.1"
"C114853","Delayed Graft Function","Has Synonym","10076664","Delayed graft function","LLT","MedDRA","18.1"
"C114852","New Onset Diabetes After Transplant","Has Synonym","10063634","Post transplant diabetes mellitus","LLT","MedDRA","18.1"
"C114827","Renal Osteodystrophy","Has Synonym","10038489","Renal osteodystrophy","LLT","MedDRA","18.1"
"C114479","Ureter Compression","Has Synonym","10076715","Ureteric compression","LLT","MedDRA","18.1"
"C114358","Juvenile Polymyositis","Has Synonym","10076673","Juvenile polymyositis","LLT","MedDRA","18.1"
"C114726","Dialysis Catheter Tunnel Infection","Narrower Than","10051387","Catheter infection","LLT","MedDRA","18.1"
"C114585","Calcineurin Nephrotoxicity","Narrower Than","10067571","Nephrotoxicity","LLT","MedDRA","18.1"
"C115158","Nephrogenic Systemic Fibrosis","Has Synonym","10067467","Nephrogenic systemic fibrosis","LLT","MedDRA","18.1"
"C114776","Dialyzer Blood Leakage","Has Synonym","10052260","Blood leak in dialyzer","LLT","MedDRA","18.1"
"C115165","Sialitis","Has Synonym","10075244","Salivary gland inflammation","LLT","MedDRA","18.1"
"C114477","Proximal Tubulopathy","Has Synonym","10037081","Proximal renal tubular dysfunction","LLT","MedDRA","18.1"
"C118186","Acoria","Has Synonym","10064720","Lack of satiety","LLT","MedDRA","18.1"
"C118433","Muscle Stiffness","Has Synonym","10028339","Muscle stiffness","LLT","MedDRA","18.1"
"C118725","Iridodialysis","Has Synonym","10022942","Iridodialysis","LLT","MedDRA","18.1"
"C118475","Suppurative Arthritis","Has Synonym","10003266","Arthritis pyogenic","LLT","MedDRA","18.1"
"C118302","Sedated","Has Synonym","10039897","Sedation","LLT","MedDRA","18.1"
"C118423","Infantile Cortical Hyperostosis","Has Synonym","10073206","Infantile cortical hyperostosis","LLT","MedDRA","18.1"
"C118301","Sialorrhea","Has Synonym","10059826","Sialorrhea","LLT","MedDRA","18.1"
"C118458","Cheiromegaly","Has Synonym","10067705","Cheiromegaly","LLT","MedDRA","18.1"
"C118456","Hair Tourniquet","Has Synonym","10063966","Hair-thread tourniquet syndrome","LLT","MedDRA","18.1"
"C118763","Exophthalmos","Has Synonym","10015683","Exophthalmos","LLT","MedDRA","18.1"
"C118384","Slipped Capital Femoral Epiphysis","Has Synonym","10041027","Slipped femoral capital epiphysis","LLT","MedDRA","18.1"
"C118460","Blount's Disease","Has Synonym","10072255","Blount's disease","LLT","MedDRA","18.1"
"C111972","Targetoid Lesion","Narrower Than","10040882","Skin lesion","LLT","MedDRA","18.1"
"C112181","Tinea Infection","Has Synonym","10043864","Tinea","LLT","MedDRA","18.1"
"C111970","Bulla","Has Synonym","10006554","Bullae","LLT","MedDRA","18.1"
"C111778","Recurrent Variable Fetal Heart Rate Deceleration","Has Synonym","10074661","Recurrent variable fetal heart rate deceleration","LLT","MedDRA","18.1"
"C112114","Skin Necrosis","Has Synonym","10040893","Skin necrosis","LLT","MedDRA","18.1"
"C111815","Shakes","Has Synonym","10040527","Shakiness","LLT","MedDRA","18.1"
"C111969","Skin Vesicle","Has Synonym","10047367","Vesicle","LLT","MedDRA","18.1"
"C112204","Drug Induced Cutaneous Vasculitis","Narrower Than","10011686","Cutaneous vasculitis","LLT","MedDRA","18.1"
"C113147","Hashitoxicosis","Has Synonym","10067873","Hashitoxicosis","LLT","MedDRA","18.1"
"C113343","Galactorrhea","Has Synonym","10017592","Galactorrhea","LLT","MedDRA","18.1"
"C112836","Thyroid Storm","Has Synonym","10043773","Thyroid storm","LLT","MedDRA","18.1"
"C112831","Ichthyosis Acquisita","Has Synonym","10000561","Acquired ichthyosis","LLT","MedDRA","18.1"
"C113170","Sick Euthyroid Syndrome","Has Synonym","10015549","Euthyroid sick syndrome","LLT","MedDRA","18.1"
"C113100","Growth Failure","Has Synonym","10071095","Growth failure","LLT","MedDRA","18.1"
"C116007","Epiglottitis","Has Synonym","10015030","Epiglottitis","LLT","MedDRA","18.1"
"C115787","Vascular Access Steal Syndrome","Has Synonym","10063900","Steal syndrome","LLT","MedDRA","18.1"
"C116003","Streptococcal Pharyngitis","Has Synonym","10042182","Streptococcal pharyngitis","LLT","MedDRA","18.1"
"C116046","Central Sleep Apnea","Has Synonym","10007975","Central sleep apnoea syndrome","LLT","MedDRA","18.1"
"C111118","Atrial Thrombus","Has Synonym","10048632","Atrial thrombosis","LLT","MedDRA","18.1"
"C111117","Arterial Embolus","Has Synonym","10014513","Embolism arterial","LLT","MedDRA","18.1"
"C117261","Oppositional Behavior","Has Synonym","10030903","Oppositional","LLT","MedDRA","18.1"
"C117267","Infant Irritability","Narrower Than","10022998","Irritability","LLT","MedDRA","18.1"
"C117287","Night Terrors","Has Synonym","10029411","Night terrors","LLT","MedDRA","18.1"
"C117197","Apathy","Has Synonym","10002942","Apathy","LLT","MedDRA","18.1"
"C117084","Post-Herpetic Neuralgia","Has Synonym","10036376","Post herpetic neuralgia","LLT","MedDRA","18.1"
"C21131","Psychological Dependence","Has Synonym","10012352","Dependence psychological","LLT","MedDRA","18.1"
"C121616","Wound Discharge","Has Synonym","10048629","Wound secretion","LLT","MedDRA","18.1"
"C121624","Agonal Respiration","Has Synonym","10048664","Agonal death struggle","LLT","MedDRA","18.1"
"C122412","Vaso-Occlusive Crisis","Has Synonym","10072397","Vaso-occlusive crisis","LLT","MedDRA","18.1"
"C121630","Increased Respiratory Secretion","Has Synonym","10062530","Increased bronchial secretion","LLT","MedDRA","18.1"
"C121623","Aphagia","Has Synonym","10049866","Aphagia","LLT","MedDRA","18.1"
"C121557","Bloody Discharge","Has Synonym","10057687","Bloody discharge","LLT","MedDRA","18.1"
"C122470","Fistula Discharge","Has Synonym","10067143","Fistula discharge","LLT","MedDRA","18.1"
"C122507","Hemoglobin A1c Increased","Has Synonym","10051578","Hemoglobin A1C increased","LLT","MedDRA","18.1"
"C122439","Dislodged Catheter","Has Synonym","10073974","Catheter dislodgment","LLT","MedDRA","18.1"
"C122438","Blood Urea Nitrogen Increased","Has Synonym","10005855","Blood urea nitrogen increased","LLT","MedDRA","18.1"
"C122523","Methicillin-Resistant Staphylococcus aureus Pneumonia","Has Synonym","10058931","Methicillin-resistant Staphylococcus aureus pneumonia","LLT","MedDRA","18.1"
"C122443","Coombs Test Positive","Has Synonym","10061090","Coombs test positive","LLT","MedDRA","18.1"
"C50658","Muscle Weakness","Has Synonym","10028350","Muscle weakness","LLT","MedDRA","18.1"
"C48280","Primary Hyperparathyroidism","Has Synonym","10036693","Primary hyperparathyroidism","LLT","MedDRA","18.1"
"C25534","Induration","Has Synonym","10060708","Induration","LLT","MedDRA","18.1"
"C27724","Psoriasiform Dermatitis","Has Synonym","10058675","Dermatitis psoriasiform","LLT","MedDRA","18.1"
"C34382","Megaloblastic Anemia","Has Synonym","10027129","Megaloblastic anemia","LLT","MedDRA","18.1"
"C34641","Open Angle Glaucoma","Has Synonym","10030348","Open angle glaucoma","LLT","MedDRA","18.1"
"C34388","Anovulation","Has Synonym","10002658","Anovulation","LLT","MedDRA","18.1"
"C34393","Aphasia","Has Synonym","10002948","Aphasia","LLT","MedDRA","18.1"
"C34623","Closed Fracture","Has Synonym","10076681","Closed fracture","LLT","MedDRA","18.1"
"C34399","Arteritis","Has Synonym","10003230","Arteritis","LLT","MedDRA","18.1"
"C34662","Central Hearing Loss","Has Synonym","10007933","Central hearing loss","LLT","MedDRA","18.1"
"C34580","Encephalomyelitis","Has Synonym","10014619","Encephalomyelitis","LLT","MedDRA","18.1"
"C34636","Gingivitis","Has Synonym","10018292","Gingivitis","LLT","MedDRA","18.1"
"C34630","Gagging","Has Synonym","10017572","Gagging","LLT","MedDRA","18.1"
"C34703","Hyperalgesia","Has Synonym","10020573","Hyperalgesia","LLT","MedDRA","18.1"
"C34748","Palmoplantar Keratoderma","Has Synonym","10033554","Palmoplantar keratoderma","LLT","MedDRA","18.1"
"C35448","Eye Discharge","Has Synonym","10015915","Eye discharge","LLT","MedDRA","18.1"
"C34813","Meningoencephalitis","Has Synonym","10027282","Meningoencephalitis","LLT","MedDRA","18.1"
"C35147","Monocytosis","Has Synonym","10027906","Monocytosis","LLT","MedDRA","18.1"
"C34794","Cystoid Macular Edema","Has Synonym","10051240","Cystoid macular edema","LLT","MedDRA","18.1"
"C35082","Traumatic Subcutaneous Emphysema","Has Synonym","10044544","Traumatic subcutaneous emphysema","LLT","MedDRA","18.1"
"C34837","Nasopharyngitis","Has Synonym","10028810","Nasopharyngitis","LLT","MedDRA","18.1"
"C35045","Subconjunctival Hemorrhage","Has Synonym","10055345","Subconjunctival hemorrhage","LLT","MedDRA","18.1"
"C35298","Inferior Vena Cava Occlusion","Has Synonym","10058987","Inferior vena caval occlusion","LLT","MedDRA","18.1"
"C35109","Anterior Uveitis","Has Synonym","10002709","Anterior uveitis","LLT","MedDRA","18.1"
"C35043","Stutter","Has Synonym","10042266","Stutter","LLT","MedDRA","18.1"
"C35295","Mediastinal Mass","Has Synonym","10027076","Mediastinal mass","LLT","MedDRA","18.1"
"C35651","Post-Procedural Pain","Has Synonym","10049749","Post procedural pain","LLT","MedDRA","18.1"
"C34889","Pancytopenia","Has Synonym","10033661","Pancytopenia","LLT","MedDRA","18.1"
"C34986","Rhinitis","Has Synonym","10039083","Rhinitis","LLT","MedDRA","18.1"
"C35050","Surgical Wound Infection","Has Synonym","10053562","Surgical wound infection","LLT","MedDRA","18.1"
"C36065","Superior Vena Cava Occlusion","Has Synonym","10058988","Superior vena cava occlusion","LLT","MedDRA","18.1"
"C61429","Sclerosing Peritonitis","Has Synonym","10039719","Sclerosing peritonitis","LLT","MedDRA","18.1"
"C61469","Thyrotoxicosis","Has Synonym","10043789","Thyrotoxicosis","LLT","MedDRA","18.1"
"C26997","Hypertrophic Scar","Has Synonym","10020879","Hypertrophic scar","LLT","MedDRA","18.1"
"C26863","Polycythemia","Has Synonym","10036058","Polycythemia","LLT","MedDRA","18.1"
"C26716","Cervicitis","Has Synonym","10008323","Cervicitis","LLT","MedDRA","18.1"
"C26717","Chalazion","Has Synonym","10008388","Chalazion","LLT","MedDRA","18.1"
"C26904","Urethritis","Has Synonym","10046480","Urethritis","LLT","MedDRA","18.1"
"C26765","Enteritis","Has Synonym","10014866","Enteritis","LLT","MedDRA","18.1"
"C43263","Diabetes Insipidus","Has Synonym","10012599","Diabetes insipidus","LLT","MedDRA","18.1"
"C3673","Anhedonia","Has Synonym","10002511","Anhedonia","LLT","MedDRA","18.1"
"C82673","Nocturia","Has Synonym","10029446","Nocturia","LLT","MedDRA","18.1"
"C98950","Hyperammonemia","Has Synonym","10020576","Hyperammonemia","LLT","MedDRA","18.1"
"C98810","Ambiguous Genitalia","Has Synonym","10001904","Ambiguous external genitalia","LLT","MedDRA","18.1"
"C98936","Hematochezia","Has Synonym","10060544","Hematochezia","LLT","MedDRA","18.1"
"C97109","Blindness","Has Synonym","10005169","Blindness","LLT","MedDRA","18.1"
"C97161","Autism","Has Synonym","10003805","Autism","LLT","MedDRA","18.1"
"C80085","Hemoglobin Decreased","Has Synonym","10019483","Hemoglobin decreased","LLT","MedDRA","18.1"
"C79603","Joint Stiffness","Has Synonym","10023230","Joint stiffness","LLT","MedDRA","18.1"
"C73506","Anger","Has Synonym","10002368","Anger","LLT","MedDRA","18.1"
"C78268","Premature Epiphyseal Fusion","Has Synonym","10015078","Epiphyses premature fusion","LLT","MedDRA","18.1"
"C78267","Delayed Epiphyseal Fusion","Has Synonym","10015077","Epiphyses delayed fusion","LLT","MedDRA","18.1"
"C78254","Device Complication","Has Synonym","10056488","Device complication","LLT","MedDRA","18.1"
"C87085","Hypertonia","Has Synonym","10020852","Hypertonia","LLT","MedDRA","18.1"
"C84799","Kernicterus","Has Synonym","10023376","Kernicterus","LLT","MedDRA","18.1"
"C85059","Dental Fluorosis","Has Synonym","10016819","Fluorosis dental","LLT","MedDRA","18.1"
"C84970","Orthostatic Hypotension","Has Synonym","10031127","Orthostatic hypotension","LLT","MedDRA","18.1"
"C85171","Subacute Sclerosing Panencephalitis","Has Synonym","10042297","Subacute sclerosing panencephalitis","LLT","MedDRA","18.1"
"C84950","Optic Neuritis","Has Synonym","10030942","Optic neuritis","LLT","MedDRA","18.1"
"C84690","Epidermolysis Bullosa Acquisita","Has Synonym","10074980","Epidermolysis bullosa aquisita","LLT","MedDRA","18.1"
"C84506","Ventricular Septal Defect","Has Synonym","10047298","Ventricular septal defect","LLT","MedDRA","18.1"
"C84396","Acute Liver Failure","Has Synonym","10049844","Acute liver failure","LLT","MedDRA","18.1"
"C84473","Atrial Septal Defect","Has Synonym","10003664","Atrial septal defect","LLT","MedDRA","18.1"
"C93213","Impulsive Behavior","Has Synonym","10060909","Impulsive behavior","LLT","MedDRA","18.1"
"C92567","Rumination Disorder","Has Synonym","10039294","Ruminations","LLT","MedDRA","18.1"
"C92566","Pica Eating Disorder","Has Synonym","10035001","Pica","LLT","MedDRA","18.1"
"C118858","Ocular Contusion","Has Synonym","10073354","Eye contusion","LLT","MedDRA","18.1"
"C118863","Oculocardiac Reflex","Has Synonym","10076703","Oculocardiac reflex","LLT","MedDRA","18.1"
"C118857","Lamellar Laceration of the Globe","Has Synonym","10076686","Lamellar laceration of the globe","LLT","MedDRA","18.1"
"C118869","Penetrating Open Globe Injury","Has Synonym","10076718","Penetrating open globe injury","LLT","MedDRA","18.1"
"C118861","Anterior Segment Ischemia","Has Synonym","10076698","Anterior segment ischemia","LLT","MedDRA","18.1"
"C118866","Lid Retraction","Has Synonym","10015997","Eyelid retraction","LLT","MedDRA","18.1"
