Source Code	Source Name	Source Coding Scheme	Source Coding Scheme Version	Source Coding Scheme Namespace	Association Name	REL	Map Rank	Target Code	Target Name	Target Coding Scheme	Target Coding Scheme Version	Target Coding Scheme Namespace
M70.9	"Unspecified soft tissue disorder related to use, overuse and pressure"	ICD-10	2019	ICD-10	Loss of Information	Loss of Information	1	10061366	Soft tissue disorder	MedDRA	23.1	MedDRA
M71	Other bursopathies	ICD-10	2019	ICD-10	Equivalent	Equivalent	1	10056337	Bursa disorder	MedDRA	23.1	MedDRA
M71.0	Abscess of bursa	ICD-10	2019	ICD-10	Loss of Information	Loss of Information	1	10061022	Bursitis infective	MedDRA	23.1	MedDRA
M71.1	Other infective bursitis	ICD-10	2019	ICD-10	Equivalent	Equivalent	1	10061022	Bursitis infective	MedDRA	23.1	MedDRA
M71.2	Synovial cyst of popliteal space [Baker]	ICD-10	2019	ICD-10	Equivalent	Equivalent	1	10042859	Synovial cyst of popliteal space	MedDRA	23.1	MedDRA
M71.3	Other bursal cyst	ICD-10	2019	ICD-10	Equivalent	Equivalent	1	10042858	Synovial cyst	MedDRA	23.1	MedDRA
M71.4	Calcium deposit in bursa	ICD-10	2019	ICD-10	Equivalent	Equivalent	1	10057604	Bursa calcification	MedDRA	23.1	MedDRA
M71.5	"Other bursitis, not elsewhere classified"	ICD-10	2019	ICD-10	Equivalent	Equivalent	1	10006811	Bursitis	MedDRA	23.1	MedDRA
M71.8	Other specified bursopathies	ICD-10	2019	ICD-10	Equivalent	Equivalent	1	10056337	Bursa disorder	MedDRA	23.1	MedDRA
M71.9	"Bursopathy, unspecified"	ICD-10	2019	ICD-10	Equivalent	Equivalent	1	10056337	Bursa disorder	MedDRA	23.1	MedDRA
M72	Fibroblastic disorders	ICD-10	2019	ICD-10	Equivalent	Equivalent	1	10049444	Fibromatosis	MedDRA	23.1	MedDRA
M72.0	Palmar fascial fibromatosis [Dupuytren]	ICD-10	2019	ICD-10	Equivalent	Equivalent	1	10013872	Dupuytren's contracture	MedDRA	23.1	MedDRA
M72.1	Knuckle pads	ICD-10	2019	ICD-10	Equivalent	Equivalent	1	10070650	Knuckle pads	MedDRA	23.1	MedDRA
M72.2	Plantar fascial fibromatosis	ICD-10	2019	ICD-10	Equivalent	Equivalent	1	10035154	Plantar fascial fibromatosis	MedDRA	23.1	MedDRA
M72.4	Pseudosarcomatous fibromatosis	ICD-10	2019	ICD-10	Equivalent	Equivalent	1	10065988	Nodular fasciitis	MedDRA	23.1	MedDRA
M72.6	Necrotizing fasciitis	ICD-10	2019	ICD-10	Equivalent	Equivalent	1	10055647	Necrotizing fasciitis	MedDRA	23.1	MedDRA
M72.8	Other fibroblastic disorders	ICD-10	2019	ICD-10	Equivalent	Equivalent	1	10049444	Fibromatosis	MedDRA	23.1	MedDRA
M72.9	"Fibroblastic disorder, unspecified"	ICD-10	2019	ICD-10	Equivalent	Equivalent	1	10049444	Fibromatosis	MedDRA	23.1	MedDRA
M73	Soft tissue disorders in diseases classified elsewhere	ICD-10	2019	ICD-10	Equivalent	Equivalent	1	10061366	Soft tissue disorder	MedDRA	23.1	MedDRA
M73.0	Gonococcal bursitis	ICD-10	2019	ICD-10	Equivalent	Equivalent	1	10018559	Gonococcal bursitis	MedDRA	23.1	MedDRA
M73.1	Syphilitic bursitis	ICD-10	2019	ICD-10	Loss of Information	Loss of Information	1	10042881	Syphilis musculoskeletal	MedDRA	23.1	MedDRA
M73.8	Other soft tissue disorders in diseases classified elsewhere	ICD-10	2019	ICD-10	Equivalent	Equivalent	1	10061366	Soft tissue disorder	MedDRA	23.1	MedDRA
M75	Shoulder lesions	ICD-10	2019	ICD-10	Equivalent	Equivalent	1	10045797	Unspecified disorder of joint of shoulder region	MedDRA	23.1	MedDRA
M75.0	Adhesive capsulitis of shoulder	ICD-10	2019	ICD-10	Equivalent	Equivalent	1	10001286	Adhesive capsulitis of shoulder	MedDRA	23.1	MedDRA
M75.1	Rotator cuff syndrome	ICD-10	2019	ICD-10	Equivalent	Equivalent	1	10039227	Rotator cuff syndrome	MedDRA	23.1	MedDRA
M75.2	Bicipital tendinitis	ICD-10	2019	ICD-10	Equivalent	Equivalent	1	10043232	Tendinitis	MedDRA	23.1	MedDRA
M75.3	Calcific tendinitis of shoulder	ICD-10	2019	ICD-10	Equivalent	Equivalent	1	10006937	Calcifying tendinitis of shoulder	MedDRA	23.1	MedDRA
M75.4	Impingement syndrome of shoulder	ICD-10	2019	ICD-10	Equivalent	Equivalent	1	10049039	Impingement syndrome shoulder	MedDRA	23.1	MedDRA
M75.5	Bursitis of shoulder	ICD-10	2019	ICD-10	Equivalent	Equivalent	1	10040611	Shoulder bursitis	MedDRA	23.1	MedDRA
M75.6	Tear of labrum of degenerative shoulder joint	ICD-10	2019	ICD-10	Loss of Information	Loss of Information	1	10079023	Glenoid labral tear	MedDRA	23.1	MedDRA
M75.8	Other shoulder lesions	ICD-10	2019	ICD-10	Equivalent	Equivalent	1	10045797	Unspecified disorder of joint of shoulder region	MedDRA	23.1	MedDRA
M75.9	"Shoulder lesion, unspecified"	ICD-10	2019	ICD-10	Equivalent	Equivalent	1	10045797	Unspecified disorder of joint of shoulder region	MedDRA	23.1	MedDRA
M76	"Enthesopathies of lower limb, excluding foot"	ICD-10	2019	ICD-10	Loss of Information	Loss of Information	1	10014910	Enthesopathy	MedDRA	23.1	MedDRA
M76.0	Gluteal tendinitis	ICD-10	2019	ICD-10	Loss of Information	Loss of Information	1	10043232	Tendinitis	MedDRA	23.1	MedDRA
M76.1	Psoas tendinitis	ICD-10	2019	ICD-10	Loss of Information	Loss of Information	1	10043232	Tendinitis	MedDRA	23.1	MedDRA
M76.2	Iliac crest spur	ICD-10	2019	ICD-10	Loss of Information	Loss of Information	1	10006012	Bone spur	MedDRA	23.1	MedDRA
M76.3	Iliotibial band syndrome	ICD-10	2019	ICD-10	Equivalent	Equivalent	1	10060813	Iliotibial band syndrome	MedDRA	23.1	MedDRA
M76.4	Tibial collateral bursitis [Pellegrini-Stieda]	ICD-10	2019	ICD-10	Equivalent	Equivalent	1	10074283	Pellegrini Stieda disease	MedDRA	23.1	MedDRA
M76.5	Patellar tendinitis	ICD-10	2019	ICD-10	Equivalent	Equivalent	1	10034123	Patellar tendinitis	MedDRA	23.1	MedDRA
M76.6	Achilles tendinitis	ICD-10	2019	ICD-10	Equivalent	Equivalent	1	10000433	Achilles tendinitis	MedDRA	23.1	MedDRA
M76.7	Peroneal tendinitis	ICD-10	2019	ICD-10	Equivalent	Equivalent	1	10082159	Peroneal tendonitis	MedDRA	23.1	MedDRA
M76.8	"Other enthesopathies of lower limb, excluding foot"	ICD-10	2019	ICD-10	Loss of Information	Loss of Information	1	10014910	Enthesopathy	MedDRA	23.1	MedDRA
M76.9	"Enthesopathy of lower limb, unspecified"	ICD-10	2019	ICD-10	Loss of Information	Loss of Information	1	10014910	Enthesopathy	MedDRA	23.1	MedDRA
M77	Other enthesopathies	ICD-10	2019	ICD-10	Equivalent	Equivalent	1	10014910	Enthesopathy	MedDRA	23.1	MedDRA
M77.0	Medial epicondylitis	ICD-10	2019	ICD-10	Equivalent	Equivalent	1	10027064	Medial epicondylitis	MedDRA	23.1	MedDRA
M77.1	Lateral epicondylitis	ICD-10	2019	ICD-10	Equivalent	Equivalent	1	10024032	Lateral epicondylitis	MedDRA	23.1	MedDRA
M77.2	Periarthritis of wrist	ICD-10	2019	ICD-10	Loss of Information	Loss of Information	1	10034464	Periarthritis	MedDRA	23.1	MedDRA
M77.3	Calcaneal spur	ICD-10	2019	ICD-10	Equivalent	Equivalent	1	10006933	Calcaneal spur	MedDRA	23.1	MedDRA
M77.4	Metatarsalgia	ICD-10	2019	ICD-10	Equivalent	Equivalent	1	10027487	Metatarsalgia	MedDRA	23.1	MedDRA
M77.5	Other enthesopathy of foot	ICD-10	2019	ICD-10	Loss of Information	Loss of Information	1	10014910	Enthesopathy	MedDRA	23.1	MedDRA
M77.8	"Other enthesopathies, not elsewhere classified"	ICD-10	2019	ICD-10	Equivalent	Equivalent	1	10014910	Enthesopathy	MedDRA	23.1	MedDRA
M77.9	"Enthesopathy, unspecified"	ICD-10	2019	ICD-10	Equivalent	Equivalent	1	10045864	Unspecified enthesopathy	MedDRA	23.1	MedDRA
M79	"Other soft tissue disorders, not elsewhere classified"	ICD-10	2019	ICD-10	Equivalent	Equivalent	1	10061366	Soft tissue disorder	MedDRA	23.1	MedDRA
M79.0	"Rheumatism, unspecified"	ICD-10	2019	ICD-10	Equivalent	Equivalent	1	10039070	Rheumatism	MedDRA	23.1	MedDRA
M79.1	Myalgia	ICD-10	2019	ICD-10	Equivalent	Equivalent	1	10028411	Myalgia	MedDRA	23.1	MedDRA
M79.2	"Neuralgia and neuritis, unspecified"	ICD-10	2019	ICD-10	Loss of Information	Loss of Information	1	10029240	Neuritis	MedDRA	23.1	MedDRA
M79.3	"Panniculitis, unspecified"	ICD-10	2019	ICD-10	Equivalent	Equivalent	1	10033680	"Panniculitis, unspecified"	MedDRA	23.1	MedDRA
M79.4	Hypertrophy of (infrapatellar) fat pad	ICD-10	2019	ICD-10	Equivalent	Equivalent	1	10020887	"Hypertrophy of fat pad, knee"	MedDRA	23.1	MedDRA
M79.5	Residual foreign body in soft tissue	ICD-10	2019	ICD-10	Equivalent	Equivalent	1	10038618	Residual foreign body in soft tissue	MedDRA	23.1	MedDRA
M79.6	Pain in limb	ICD-10	2019	ICD-10	Equivalent	Equivalent	1	10033447	Pain in limb	MedDRA	23.1	MedDRA
M79.7	Fibromyalgia	ICD-10	2019	ICD-10	Equivalent	Equivalent	1	10048439	Fibromyalgia	MedDRA	23.1	MedDRA
M79.8	Other specified soft tissue disorders	ICD-10	2019	ICD-10	Equivalent	Equivalent	1	10061366	Soft tissue disorder	MedDRA	23.1	MedDRA
M79.9	"Soft tissue disorder, unspecified"	ICD-10	2019	ICD-10	Equivalent	Equivalent	1	10061366	Soft tissue disorder	MedDRA	23.1	MedDRA
M80	Osteoporosis with pathological fracture	ICD-10	2019	ICD-10	Equivalent	Equivalent	1	10031288	Osteoporosis with fracture	MedDRA	23.1	MedDRA
M80.0	Postmenopausal osteoporosis with pathological fracture	ICD-10	2019	ICD-10	Loss of Information	Loss of Information	1	10031288	Osteoporosis with fracture	MedDRA	23.1	MedDRA
M80.1	Postoophorectomy osteoporosis with pathological fracture	ICD-10	2019	ICD-10	Loss of Information	Loss of Information	1	10031288	Osteoporosis with fracture	MedDRA	23.1	MedDRA
M80.2	Osteoporosis of disuse with pathological fracture	ICD-10	2019	ICD-10	Loss of Information	Loss of Information	1	10031288	Osteoporosis with fracture	MedDRA	23.1	MedDRA
M80.3	Postsurgical malabsorption osteoporosis with pathological fracture	ICD-10	2019	ICD-10	Loss of Information	Loss of Information	1	10031288	Osteoporosis with fracture	MedDRA	23.1	MedDRA
M80.4	Drug-induced osteoporosis with pathological fracture	ICD-10	2019	ICD-10	Loss of Information	Loss of Information	1	10031288	Osteoporosis with fracture	MedDRA	23.1	MedDRA
M80.5	Idiopathic osteoporosis with pathological fracture	ICD-10	2019	ICD-10	Equivalent	Equivalent	1	10031288	Osteoporosis with fracture	MedDRA	23.1	MedDRA
M80.8	Other osteoporosis with pathological fracture	ICD-10	2019	ICD-10	Equivalent	Equivalent	1	10031288	Osteoporosis with fracture	MedDRA	23.1	MedDRA
M80.9	Unspecified osteoporosis with pathological fracture	ICD-10	2019	ICD-10	Equivalent	Equivalent	1	10031288	Osteoporosis with fracture	MedDRA	23.1	MedDRA
M81	Osteoporosis without pathological fracture	ICD-10	2019	ICD-10	Equivalent	Equivalent	1	10031282	Osteoporosis	MedDRA	23.1	MedDRA
M81.0	Postmenopausal osteoporosis	ICD-10	2019	ICD-10	Equivalent	Equivalent	1	10031285	Osteoporosis postmenopausal	MedDRA	23.1	MedDRA
M81.1	Postoophorectomy osteoporosis	ICD-10	2019	ICD-10	Equivalent	Equivalent	1	10031285	Osteoporosis postmenopausal	MedDRA	23.1	MedDRA
M81.2	Osteoporosis of disuse	ICD-10	2019	ICD-10	Equivalent	Equivalent	1	10013522	Disuse osteoporosis	MedDRA	23.1	MedDRA
M81.3	Postsurgical malabsorption osteoporosis	ICD-10	2019	ICD-10	Loss of Information	Loss of Information	1	10031282	Osteoporosis	MedDRA	23.1	MedDRA
M81.4	Drug-induced osteoporosis	ICD-10	2019	ICD-10	Loss of Information	Loss of Information	1	10031282	Osteoporosis	MedDRA	23.1	MedDRA
M81.5	Idiopathic osteoporosis	ICD-10	2019	ICD-10	Equivalent	Equivalent	1	10021236	Idiopathic osteoporosis	MedDRA	23.1	MedDRA
M81.6	Localized osteoporosis [Lequesne]	ICD-10	2019	ICD-10	Loss of Information	Loss of Information	1	10031282	Osteoporosis	MedDRA	23.1	MedDRA
M81.8	Other osteoporosis	ICD-10	2019	ICD-10	Equivalent	Equivalent	1	10031282	Osteoporosis	MedDRA	23.1	MedDRA
M81.9	"Osteoporosis, unspecified"	ICD-10	2019	ICD-10	Equivalent	Equivalent	1	10031289	"Osteoporosis, unspecified"	MedDRA	23.1	MedDRA
M82	Osteoporosis in diseases classified elsewhere	ICD-10	2019	ICD-10	Equivalent	Equivalent	1	10031282	Osteoporosis	MedDRA	23.1	MedDRA
M82.0	Osteoporosis in multiple myelomatosis	ICD-10	2019	ICD-10	Loss of Information	Loss of Information	1	10031282	Osteoporosis	MedDRA	23.1	MedDRA
M82.1	Osteoporosis in endocrine disorders	ICD-10	2019	ICD-10	Loss of Information	Loss of Information	1	10031282	Osteoporosis	MedDRA	23.1	MedDRA
M82.8	Osteoporosis in other diseases classified elsewhere	ICD-10	2019	ICD-10	Equivalent	Equivalent	1	10031282	Osteoporosis	MedDRA	23.1	MedDRA
M83	Adult osteomalacia	ICD-10	2019	ICD-10	Equivalent	Equivalent	1	10001411	Adult rickets	MedDRA	23.1	MedDRA
M83.0	Puerperal osteomalacia	ICD-10	2019	ICD-10	Loss of Information	Loss of Information	1	10031250	Osteomalacia	MedDRA	23.1	MedDRA
M83.1	Senile osteomalacia	ICD-10	2019	ICD-10	Loss of Information	Loss of Information	1	10031250	Osteomalacia	MedDRA	23.1	MedDRA
M83.2	Adult osteomalacia due to malabsorption	ICD-10	2019	ICD-10	Loss of Information	Loss of Information	1	10001411	Adult rickets	MedDRA	23.1	MedDRA
M83.3	Adult osteomalacia due to malnutrition	ICD-10	2019	ICD-10	Loss of Information	Loss of Information	1	10001411	Adult rickets	MedDRA	23.1	MedDRA
M83.4	Aluminium bone disease	ICD-10	2019	ICD-10	Equivalent	Equivalent	1	10059652	Osteodystrophy aluminium	MedDRA	23.1	MedDRA
M83.5	Other drug-induced osteomalacia in adults	ICD-10	2019	ICD-10	Loss of Information	Loss of Information	1	10031250	Osteomalacia	MedDRA	23.1	MedDRA
M83.8	Other adult osteomalacia	ICD-10	2019	ICD-10	Equivalent	Equivalent	1	10001411	Adult rickets	MedDRA	23.1	MedDRA
M83.9	"Adult osteomalacia, unspecified"	ICD-10	2019	ICD-10	Equivalent	Equivalent	1	10001411	Adult rickets	MedDRA	23.1	MedDRA
M84	Disorders of continuity of bone	ICD-10	2019	ICD-10	Equivalent	Equivalent	1	10005956	Bone disorder	MedDRA	23.1	MedDRA
M84.0	Malunion of fracture	ICD-10	2019	ICD-10	Equivalent	Equivalent	1	10026729	Malunion of fracture	MedDRA	23.1	MedDRA
M84.1	Nonunion of fracture [pseudarthrosis]	ICD-10	2019	ICD-10	Equivalent	Equivalent	1	10048617	Pseudarthrosis	MedDRA	23.1	MedDRA
M84.2	Delayed union of fracture	ICD-10	2019	ICD-10	Equivalent	Equivalent	1	10017081	Fracture delayed union	MedDRA	23.1	MedDRA
M84.3	"Stress fracture, not elsewhere classified"	ICD-10	2019	ICD-10	Equivalent	Equivalent	1	10042212	Stress fracture	MedDRA	23.1	MedDRA
M84.4	"Pathological fracture, not elsewhere classified"	ICD-10	2019	ICD-10	Equivalent	Equivalent	1	10034156	Pathological fracture	MedDRA	23.1	MedDRA
M84.8	Other disorders of continuity of bone	ICD-10	2019	ICD-10	Equivalent	Equivalent	1	10005956	Bone disorder	MedDRA	23.1	MedDRA
M84.9	"Disorder of continuity of bone, unspecified"	ICD-10	2019	ICD-10	Equivalent	Equivalent	1	10005956	Bone disorder	MedDRA	23.1	MedDRA
M85	Other disorders of bone density and structure	ICD-10	2019	ICD-10	Loss of Information	Loss of Information	1	10005956	Bone disorder	MedDRA	23.1	MedDRA
M85.0	Fibrous dysplasia (monostotic)	ICD-10	2019	ICD-10	Equivalent	Equivalent	1	10016664	Fibrous dysplasia of bone	MedDRA	23.1	MedDRA
M85.1	Skeletal fluorosis	ICD-10	2019	ICD-10	Equivalent	Equivalent	1	10016818	Fluorosis	MedDRA	23.1	MedDRA
M85.2	Hyperostosis of skull	ICD-10	2019	ICD-10	Equivalent	Equivalent	1	10020699	Hyperostosis of skull	MedDRA	23.1	MedDRA
M85.3	Osteitis condensans	ICD-10	2019	ICD-10	Equivalent	Equivalent	1	10031150	Osteitis condensans	MedDRA	23.1	MedDRA
M85.4	Solitary bone cyst	ICD-10	2019	ICD-10	Equivalent	Equivalent	1	10041309	Solitary bone cyst	MedDRA	23.1	MedDRA
M85.5	Aneurysmal bone cyst	ICD-10	2019	ICD-10	Equivalent	Equivalent	1	10002362	Aneurysmal bone cyst	MedDRA	23.1	MedDRA
M85.6	Other cyst of bone	ICD-10	2019	ICD-10	Equivalent	Equivalent	1	10005952	Bone cyst	MedDRA	23.1	MedDRA
M85.8	Other specified disorders of bone density and structure	ICD-10	2019	ICD-10	Loss of Information	Loss of Information	1	10005956	Bone disorder	MedDRA	23.1	MedDRA
M85.9	"Disorder of bone density and structure, unspecified"	ICD-10	2019	ICD-10	Loss of Information	Loss of Information	1	10005956	Bone disorder	MedDRA	23.1	MedDRA
M86	Osteomyelitis	ICD-10	2019	ICD-10	Equivalent	Equivalent	1	10031252	Osteomyelitis	MedDRA	23.1	MedDRA
M86.0	Acute haematogenous osteomyelitis	ICD-10	2019	ICD-10	Loss of Information	Loss of Information	1	10000959	Acute osteomyelitis	MedDRA	23.1	MedDRA
M86.1	Other acute osteomyelitis	ICD-10	2019	ICD-10	Equivalent	Equivalent	1	10000959	Acute osteomyelitis	MedDRA	23.1	MedDRA
M86.2	Subacute osteomyelitis	ICD-10	2019	ICD-10	Loss of Information	Loss of Information	1	10031252	Osteomyelitis	MedDRA	23.1	MedDRA
M86.3	Chronic multifocal osteomyelitis	ICD-10	2019	ICD-10	Equivalent	Equivalent	1	10071530	Chronic recurrent multifocal osteomyelitis	MedDRA	23.1	MedDRA
M86.4	Chronic osteomyelitis with draining sinus	ICD-10	2019	ICD-10	Loss of Information	Loss of Information	1	10009081	Chronic osteomyelitis	MedDRA	23.1	MedDRA
M86.5	Other chronic haematogenous osteomyelitis	ICD-10	2019	ICD-10	Equivalent	Equivalent	1	10009081	Chronic osteomyelitis	MedDRA	23.1	MedDRA
M86.6	Other chronic osteomyelitis	ICD-10	2019	ICD-10	Equivalent	Equivalent	1	10009081	Chronic osteomyelitis	MedDRA	23.1	MedDRA
M86.8	Other osteomyelitis	ICD-10	2019	ICD-10	Equivalent	Equivalent	1	10031252	Osteomyelitis	MedDRA	23.1	MedDRA
M86.9	"Osteomyelitis, unspecified"	ICD-10	2019	ICD-10	Equivalent	Equivalent	1	10046076	Unspecified osteomyelitis	MedDRA	23.1	MedDRA
M87	Osteonecrosis	ICD-10	2019	ICD-10	Equivalent	Equivalent	1	10031264	Osteonecrosis	MedDRA	23.1	MedDRA
M87.0	Idiopathic aseptic necrosis of bone	ICD-10	2019	ICD-10	Equivalent	Equivalent	1	10003461	Aseptic necrosis of bone	MedDRA	23.1	MedDRA
M87.1	Osteonecrosis due to drugs	ICD-10	2019	ICD-10	Loss of Information	Loss of Information	1	10031264	Osteonecrosis	MedDRA	23.1	MedDRA
M87.2	Osteonecrosis due to previous trauma	ICD-10	2019	ICD-10	Loss of Information	Loss of Information	1	10031264	Osteonecrosis	MedDRA	23.1	MedDRA
M87.3	Other secondary osteonecrosis	ICD-10	2019	ICD-10	Loss of Information	Loss of Information	1	10031264	Osteonecrosis	MedDRA	23.1	MedDRA
M87.8	Other osteonecrosis	ICD-10	2019	ICD-10	Equivalent	Equivalent	1	10031264	Osteonecrosis	MedDRA	23.1	MedDRA
M87.9	"Osteonecrosis, unspecified"	ICD-10	2019	ICD-10	Equivalent	Equivalent	1	10031264	Osteonecrosis	MedDRA	23.1	MedDRA
M88	Paget disease of bone [osteitis deformans]	ICD-10	2019	ICD-10	Equivalent	Equivalent	1	10033363	Paget's disease of bone	MedDRA	23.1	MedDRA
M88.0	Paget disease of skull	ICD-10	2019	ICD-10	Loss of Information	Loss of Information	1	10033363	Paget's disease of bone	MedDRA	23.1	MedDRA
M88.8	Paget disease of other bones	ICD-10	2019	ICD-10	Equivalent	Equivalent	1	10033363	Paget's disease of bone	MedDRA	23.1	MedDRA
M88.9	"Paget disease of bone, unspecified"	ICD-10	2019	ICD-10	Equivalent	Equivalent	1	10033363	Paget's disease of bone	MedDRA	23.1	MedDRA
M89	Other disorders of bone	ICD-10	2019	ICD-10	Equivalent	Equivalent	1	10005956	Bone disorder	MedDRA	23.1	MedDRA
M89.0	Algoneurodystrophy	ICD-10	2019	ICD-10	Equivalent	Equivalent	1	10001665	Algoneurodystrophy	MedDRA	23.1	MedDRA
M89.1	Epiphyseal arrest	ICD-10	2019	ICD-10	Equivalent	Equivalent	1	10036598	Premature epiphyseal closure	MedDRA	23.1	MedDRA
M89.2	Other disorders of bone development and growth	ICD-10	2019	ICD-10	Loss of Information	Loss of Information	1	10005955	Bone development disorder	MedDRA	23.1	MedDRA
M89.3	Hypertrophy of bone	ICD-10	2019	ICD-10	Equivalent	Equivalent	1	10005973	Bone hypertrophy	MedDRA	23.1	MedDRA
M89.4	Other hypertrophic osteoarthropathy	ICD-10	2019	ICD-10	Equivalent	Equivalent	1	10020877	Hypertrophic osteoarthropathy	MedDRA	23.1	MedDRA
M89.5	Osteolysis	ICD-10	2019	ICD-10	Equivalent	Equivalent	1	10031248	Osteolysis	MedDRA	23.1	MedDRA
M89.6	Osteopathy after poliomyelitis	ICD-10	2019	ICD-10	Loss of Information	Loss of Information	1	10005956	Bone disorder	MedDRA	23.1	MedDRA
M89.8	Other specified disorders of bone	ICD-10	2019	ICD-10	Equivalent	Equivalent	1	10005956	Bone disorder	MedDRA	23.1	MedDRA
M89.9	"Disorder of bone, unspecified"	ICD-10	2019	ICD-10	Equivalent	Equivalent	1	10005956	Bone disorder	MedDRA	23.1	MedDRA
M90	Osteopathies in diseases classified elsewhere	ICD-10	2019	ICD-10	Equivalent	Equivalent	1	10005956	Bone disorder	MedDRA	23.1	MedDRA
M90.0	Tuberculosis of bone	ICD-10	2019	ICD-10	Equivalent	Equivalent	1	10056377	Bone tuberculosis	MedDRA	23.1	MedDRA
M90.1	Periostitis in other infectious diseases classified elsewhere	ICD-10	2019	ICD-10	Equivalent	Equivalent	1	10074705	Infective periostitis	MedDRA	23.1	MedDRA
M90.2	Osteopathy in other infectious diseases classified elsewhere	ICD-10	2019	ICD-10	Loss of Information	Loss of Information	1	10005956	Bone disorder	MedDRA	23.1	MedDRA
M90.3	Osteonecrosis in caisson disease	ICD-10	2019	ICD-10	Loss of Information	Loss of Information	1	10031264	Osteonecrosis	MedDRA	23.1	MedDRA
M90.4	Osteonecrosis due to haemoglobinopathy	ICD-10	2019	ICD-10	Loss of Information	Loss of Information	1	10031264	Osteonecrosis	MedDRA	23.1	MedDRA
M90.5	Osteonecrosis in other diseases classified elsewhere	ICD-10	2019	ICD-10	Equivalent	Equivalent	1	10031264	Osteonecrosis	MedDRA	23.1	MedDRA
M90.6	Osteitis deformans in neoplastic disease	ICD-10	2019	ICD-10	Loss of Information	Loss of Information	1	10031151	Osteitis deformans	MedDRA	23.1	MedDRA
M90.7	Fracture of bone in neoplastic disease	ICD-10	2019	ICD-10	Equivalent	Equivalent	1	10034156	Pathological fracture	MedDRA	23.1	MedDRA
M90.8	Osteopathy in other diseases classified elsewhere	ICD-10	2019	ICD-10	Equivalent	Equivalent	1	10005956	Bone disorder	MedDRA	23.1	MedDRA
M91	Juvenile osteochondrosis of hip and pelvis	ICD-10	2019	ICD-10	Loss of Information	Loss of Information	1	10023259	Juvenile osteochondrosis	MedDRA	23.1	MedDRA
M91.0	Juvenile osteochondrosis of pelvis	ICD-10	2019	ICD-10	Equivalent	Equivalent	1	10023259	Juvenile osteochondrosis	MedDRA	23.1	MedDRA
M91.1	Juvenile osteochondrosis of head of femur [Legg-Calv?-Perthes]	ICD-10	2019	ICD-10	Equivalent	Equivalent	1	10081350	Legg-Calve-Perthes disease	MedDRA	23.1	MedDRA
M91.2	Coxa plana	ICD-10	2019	ICD-10	Equivalent	Equivalent	1	10086281	Coxa plana	MedDRA	23.1	MedDRA
M91.3	Pseudocoxalgia	ICD-10	2019	ICD-10	Equivalent	Equivalent	1	10081350	Legg-Calve-Perthes disease	MedDRA	23.1	MedDRA
M91.8	Other juvenile osteochondrosis of hip and pelvis	ICD-10	2019	ICD-10	Loss of Information	Loss of Information	1	10023259	Juvenile osteochondrosis	MedDRA	23.1	MedDRA
M91.9	"Juvenile osteochondrosis of hip and pelvis, unspecified"	ICD-10	2019	ICD-10	Loss of Information	Loss of Information	1	10023259	Juvenile osteochondrosis	MedDRA	23.1	MedDRA
M92	Other juvenile osteochondrosis	ICD-10	2019	ICD-10	Equivalent	Equivalent	1	10023259	Juvenile osteochondrosis	MedDRA	23.1	MedDRA
M92.0	Juvenile osteochondrosis of humerus	ICD-10	2019	ICD-10	Equivalent	Equivalent	1	10023264	Juvenile osteochondrosis of upper extremity	MedDRA	23.1	MedDRA
M92.1	Juvenile osteochondrosis of radius and ulna	ICD-10	2019	ICD-10	Loss of Information	Loss of Information	1	10023264	Juvenile osteochondrosis of upper extremity	MedDRA	23.1	MedDRA
M92.2	Juvenile osteochondrosis of hand	ICD-10	2019	ICD-10	Loss of Information	Loss of Information	1	10023264	Juvenile osteochondrosis of upper extremity	MedDRA	23.1	MedDRA
M92.3	Other juvenile osteochondrosis of upper limb	ICD-10	2019	ICD-10	Equivalent	Equivalent	1	10023264	Juvenile osteochondrosis of upper extremity	MedDRA	23.1	MedDRA
M92.4	Juvenile osteochondrosis of patella	ICD-10	2019	ICD-10	Loss of Information	Loss of Information	1	10023262	"Juvenile osteochondrosis of lower extremity, excluding foot"	MedDRA	23.1	MedDRA
M92.5	Juvenile osteochondrosis of tibia and fibula	ICD-10	2019	ICD-10	Loss of Information	Loss of Information	1	10023262	"Juvenile osteochondrosis of lower extremity, excluding foot"	MedDRA	23.1	MedDRA
M92.6	Juvenile osteochondrosis of tarsus	ICD-10	2019	ICD-10	Equivalent	Equivalent	1	10023260	Juvenile osteochondrosis of foot	MedDRA	23.1	MedDRA
M92.7	Juvenile osteochondrosis of metatarsus	ICD-10	2019	ICD-10	Equivalent	Equivalent	1	10023260	Juvenile osteochondrosis of foot	MedDRA	23.1	MedDRA
M92.8	Other specified juvenile osteochondrosis	ICD-10	2019	ICD-10	Equivalent	Equivalent	1	10023259	Juvenile osteochondrosis	MedDRA	23.1	MedDRA
M92.9	"Juvenile osteochondrosis, unspecified"	ICD-10	2019	ICD-10	Equivalent	Equivalent	1	10023259	Juvenile osteochondrosis	MedDRA	23.1	MedDRA
M93	Other osteochondropathies	ICD-10	2019	ICD-10	Equivalent	Equivalent	1	10031232	Osteochondropathies	MedDRA	23.1	MedDRA
M93.0	Slipped upper femoral epiphysis (nontraumatic)	ICD-10	2019	ICD-10	Equivalent	Equivalent	1	10057733	Non-traumatic slipped upper femoral epiphysis	MedDRA	23.1	MedDRA
