"CODE","PT","RELATIONSHIP_TO_TARGET","TARGET_CODE","TARGET_TERM","TARGET_TERM_TYPE","TARGET_TERMINOLOGY","TARGET_TERMINOLOGY_VERSION"
"C7463","Acute Myelomonocytic Leukemia","Related To","C92.50","Acute myelomonocytic leukemia, not having achieved remission","PT","ICD10CM 2017","N/A"
"C7523","Malignant Small Intestinal Neoplasm","Related To","C17.9","Malignant neoplasm: Small intestine, unspecified","PT","ICD10CM 2017","N/A"
"C7523","Malignant Small Intestinal Neoplasm","Broader Than","C17.2","Malignant neoplasm: Ileum","PT","ICD10CM 2017","N/A"
"C7523","Malignant Small Intestinal Neoplasm","Has Synonym","C17","Malignant neoplasm of small intestine","PT","ICD10CM 2017","N/A"
"C6867","Myelodysplastic Syndrome with Isolated del(5q)","Has Synonym","D46.C","Myelodysplastic syndrome with isolated del(5q) chromosomal abnormality","PT","ICD10CM 2017","N/A"
"C9317","Malignant Gingival Neoplasm","Broader Than","C03.1","Malignant neoplasm: Lower gum","PT","ICD10CM 2017","N/A"
"C9317","Malignant Gingival Neoplasm","Related To","C03.9","Malignant neoplasm: Gum, unspecified","PT","ICD10CM 2017","N/A"
"C9233","Juvenile Myelomonocytic Leukemia","Related To","C93.30","Juvenile myelomonocytic leukemia, not having achieved remission","PT","ICD10CM 2017","N/A"
"C4890","Malignant Digestive System Neoplasm","Related To","C26.9","Malignant neoplasm: Ill-defined sites within the digestive system","PT","ICD10CM 2017","N/A"
"C4890","Malignant Digestive System Neoplasm","Related To","C21.8","Malignant neoplasm: Overlapping lesion of rectum, anus and anal canal","PT","ICD10CM 2017","N/A"
"C7506","Myelodysplastic Syndrome with Excess Blasts","Has Synonym","D46.2","Refractory anaemia with excess of blasts","PT","ICD10CM 2017","N/A"
"C7506","Myelodysplastic Syndrome with Excess Blasts","Related To","D46.20","Refractory anemia with excess of blasts, unspecified","PT","ICD10CM 2017","N/A"
"C27134","Hematopoietic and Lymphoid Cell Neoplasm","Related To","C96.9","Malignant neoplasm of lymphoid, haematopoietic and related tissue, unspecified","PT","ICD10CM 2017","N/A"
"C27134","Hematopoietic and Lymphoid Cell Neoplasm","Related To","D47","Other neoplasms of uncertain or unknown behaviour of lymphoid, haematopoietic and related tissue","PT","ICD10CM 2017","N/A"
"C27134","Hematopoietic and Lymphoid Cell Neoplasm","Related To","C96","Other and unspecified malignant neoplasms of lymphoid, haematopoietic and related tissue","PT","ICD10CM 2017","N/A"
"C9311","Malignant Cervical Neoplasm","Related To","C53.9","Malignant neoplasm: Cervix uteri, unspecified","PT","ICD10CM 2017","N/A"
"C9311","Malignant Cervical Neoplasm","Related To","C53.8","Malignant neoplasm: Overlapping lesion of cervix uteri","PT","ICD10CM 2017","N/A"
"C9311","Malignant Cervical Neoplasm","Has Synonym","C53","Malignant neoplasm of cervix uteri","PT","ICD10CM 2017","N/A"
"C9338","Malignant Adrenal Gland Neoplasm","Related To","C74.91","Malignant neoplasm of unspecified part of right adrenal gland","PT","ICD10CM 2017","N/A"
"C9338","Malignant Adrenal Gland Neoplasm","Related To","C74.92","Malignant neoplasm of unspecified part of left adrenal gland","PT","ICD10CM 2017","N/A"
"C9338","Malignant Adrenal Gland Neoplasm","Has Synonym","C74","Malignant neoplasm of adrenal gland","PT","ICD10CM 2017","N/A"
"C9338","Malignant Adrenal Gland Neoplasm","Related To","C74.9","Malignant neoplasm: Adrenal gland, unspecified","PT","ICD10CM 2017","N/A"
"C9338","Malignant Adrenal Gland Neoplasm","Related To","C74.90","Malignant neoplasm of unspecified part of unspecified adrenal gland","PT","ICD10CM 2017","N/A"
"C7431","Malignant Ovarian Neoplasm","Broader Than","C56.1","Malignant neoplasm of right ovary","PT","ICD10CM 2017","N/A"
"C7431","Malignant Ovarian Neoplasm","Broader Than","C56.9","Malignant neoplasm of unspecified ovary","PT","ICD10CM 2017","N/A"
"C7431","Malignant Ovarian Neoplasm","Has Synonym","C56","Malignant neoplasm of ovary","PT","ICD10CM 2017","N/A"
"C7431","Malignant Ovarian Neoplasm","Broader Than","C56.2","Malignant neoplasm of left ovary","PT","ICD10CM 2017","N/A"
"C37193","Anaplastic Large Cell Lymphoma, ALK-Positive","Related To","C84.61","Anaplastic large cell lymphoma, ALK-positive, lymph nodes of head, face, and neck","PT","ICD10CM 2017","N/A"
"C37193","Anaplastic Large Cell Lymphoma, ALK-Positive","Related To","C84.68","Anaplastic large cell lymphoma, ALK-positive, lymph nodes of multiple sites","PT","ICD10CM 2017","N/A"
"C37193","Anaplastic Large Cell Lymphoma, ALK-Positive","Related To","C84.64","Anaplastic large cell lymphoma, ALK-positive, lymph nodes of axilla and upper limb","PT","ICD10CM 2017","N/A"
"C37193","Anaplastic Large Cell Lymphoma, ALK-Positive","Related To","C84.60","Anaplastic large cell lymphoma, ALK-positive, unspecified site","PT","ICD10CM 2017","N/A"
"C37193","Anaplastic Large Cell Lymphoma, ALK-Positive","Related To","C84.69","Anaplastic large cell lymphoma, ALK-positive, extranodal and solid organ sites","PT","ICD10CM 2017","N/A"
"C7190","Malignant Hypopharyngeal Neoplasm","Broader Than","C13.1","Malignant neoplasm: Aryepiglottic fold, hypopharyngeal aspect","PT","ICD10CM 2017","N/A"
"C7190","Malignant Hypopharyngeal Neoplasm","Related To","C13.9","Malignant neoplasm: Hypopharynx, unspecified","PT","ICD10CM 2017","N/A"
"C7190","Malignant Hypopharyngeal Neoplasm","Related To","C13.8","Malignant neoplasm: Overlapping lesion of hypopharynx","PT","ICD10CM 2017","N/A"
"C7190","Malignant Hypopharyngeal Neoplasm","Broader Than","C13.2","Malignant neoplasm: Posterior wall of hypopharynx","PT","ICD10CM 2017","N/A"
"C3052","Digestive System Neoplasm","Broader Than","D37.8","Neoplasm of uncertain behavior of other specified digestive organs","PT","ICD10CM 2017","N/A"
"C3052","Digestive System Neoplasm","Broader Than","D49.0","Neoplasm of unspecified behavior of digestive system","PT","ICD10CM 2017","N/A"
"C3052","Digestive System Neoplasm","Broader Than","D37.9","Neoplasm of uncertain or unknown behaviour: Digestive organ, unspecified","PT","ICD10CM 2017","N/A"
"C7484","Malignant Laryngeal Neoplasm","Related To","C32.9","Malignant neoplasm: Larynx, unspecified","PT","ICD10CM 2017","N/A"
"C7484","Malignant Laryngeal Neoplasm","Related To","C32.8","Malignant neoplasm: Overlapping lesion of larynx","PT","ICD10CM 2017","N/A"
"C7484","Malignant Laryngeal Neoplasm","Broader Than","C32.3","Malignant neoplasm: Laryngeal cartilage","PT","ICD10CM 2017","N/A"
"C7484","Malignant Laryngeal Neoplasm","Has Synonym","C32","Malignant neoplasm of larynx","PT","ICD10CM 2017","N/A"
"C7404","Malignant Tonsillar Neoplasm","Has Synonym","C09","Malignant neoplasm of tonsil","PT","ICD10CM 2017","N/A"
"C7404","Malignant Tonsillar Neoplasm","Related To","C09.9","Malignant neoplasm: Tonsil, unspecified","PT","ICD10CM 2017","N/A"
"C7404","Malignant Tonsillar Neoplasm","Broader Than","C02.4","Malignant neoplasm: Lingual tonsil","PT","ICD10CM 2017","N/A"
"C7404","Malignant Tonsillar Neoplasm","Related To","C09.8","Malignant neoplasm: Overlapping lesion of tonsil","PT","ICD10CM 2017","N/A"
"C174129","Acute Myeloid Leukemia with MLL Rearrangement","Has Synonym","C92.6","Acute myeloid leukaemia with 11q23-abnormality","PT","ICD10CM 2017","N/A"
"C174129","Acute Myeloid Leukemia with MLL Rearrangement","Related To","C92.60","Acute myeloid leukemia with 11q23-abnormality not having achieved remission","PT","ICD10CM 2017","N/A"
"C4819","Skin Squamous Cell Carcinoma","Broader Than","C44.329","Squamous cell carcinoma of skin of other parts of face","PT","ICD10CM 2017","N/A"
"C4819","Skin Squamous Cell Carcinoma","Broader Than","C44.42","Squamous cell carcinoma of skin of scalp and neck","PT","ICD10CM 2017","N/A"
"C4819","Skin Squamous Cell Carcinoma","Broader Than","C44.82","Squamous cell carcinoma of overlapping sites of skin","PT","ICD10CM 2017","N/A"
"C4819","Skin Squamous Cell Carcinoma","Related To","C44.92","Squamous cell carcinoma of skin, unspecified","PT","ICD10CM 2017","N/A"
"C4819","Skin Squamous Cell Carcinoma","Broader Than","C44.320","Squamous cell carcinoma of skin of unspecified parts of face","PT","ICD10CM 2017","N/A"
"C3641","Stage 0 Breast Cancer AJCC v6 and v7","Related To","D05.8","Other specified type of carcinoma in situ of breast","PT","ICD10CM 2017","N/A"
"C3641","Stage 0 Breast Cancer AJCC v6 and v7","Narrower Than","D05","Carcinoma in situ of breast","PT","ICD10CM 2017","N/A"
"C3641","Stage 0 Breast Cancer AJCC v6 and v7","Related To","D05.9","Carcinoma in situ of breast, unspecified","PT","ICD10CM 2017","N/A"
"C8559","Metastatic Paraganglioma","Related To","C75.5","Malignant neoplasm: Aortic body and other paraganglia","PT","ICD10CM 2017","N/A"
"C72074","Atypical Carcinoid Tumor","Related To","C7A.00","Malignant carcinoid tumor of unspecified site","PT","ICD10CM 2017","N/A"
"C4665","Plasma Cell Neoplasm","Related To","C90","Multiple myeloma and malignant plasma cell neoplasms","PT","ICD10CM 2017","N/A"
"C3467","Primary Cutaneous T-Cell Non-Hodgkin Lymphoma","Related To","C84.A3","Cutaneous T-cell lymphoma, unspecified, intra-abdominal lymph nodes","PT","ICD10CM 2017","N/A"
"C4013","Malignant Head and Neck Neoplasm","Broader Than","C30","Malignant neoplasm of nasal cavity and middle ear","PT","ICD10CM 2017","N/A"
"C4013","Malignant Head and Neck Neoplasm","Related To","C76.0","Malignant neoplasm of other and ill-defined sites: Head, face and neck","PT","ICD10CM 2017","N/A"
"C3576","Malignant Thoracic Neoplasm","Has Synonym","C76.1","Malignant neoplasm of other and ill-defined sites: Thorax","PT","ICD10CM 2017","N/A"
"C3576","Malignant Thoracic Neoplasm","Related To","C38","Malignant neoplasm of heart, mediastinum and pleura","PT","ICD10CM 2017","N/A"
"C7478","Malignant Esophageal Neoplasm","Has Synonym","C15","Malignant neoplasm of oesophagus","PT","ICD10CM 2017","N/A"
"C7478","Malignant Esophageal Neoplasm","Related To","C15.9","Malignant neoplasm: Oesophagus, unspecified","PT","ICD10CM 2017","N/A"
"C7478","Malignant Esophageal Neoplasm","Related To","C15.8","Malignant neoplasm: Overlapping lesion of oesophagus","PT","ICD10CM 2017","N/A"
"C4627","Malignant Central Nervous System Neoplasm","Related To","C72.9","Malignant neoplasm: Central nervous system, unspecified","PT","ICD10CM 2017","N/A"
"C4627","Malignant Central Nervous System Neoplasm","Related To","C72","Malignant neoplasm of spinal cord, cranial nerves and other parts of central nervous system","PT","ICD10CM 2017","N/A"
"C3577","Metastatic Malignant Neoplasm in the Lung","Related To","C78.0","Secondary malignant neoplasm of lung","PT","ICD10CM 2017","N/A"
"C3577","Metastatic Malignant Neoplasm in the Lung","Related To","C78.01","Secondary malignant neoplasm of right lung","PT","ICD10CM 2017","N/A"
"C3577","Metastatic Malignant Neoplasm in the Lung","Related To","C78.02","Secondary malignant neoplasm of left lung","PT","ICD10CM 2017","N/A"
"C3577","Metastatic Malignant Neoplasm in the Lung","Related To","C78.00","Secondary malignant neoplasm of unspecified lung","PT","ICD10CM 2017","N/A"
"C4438","Liver Angiosarcoma","Has Synonym","C22.3","Malignant neoplasm: Angiosarcoma of liver","PT","ICD10CM 2017","N/A"
"C26781","Gastroesophageal Reflux Disease","Broader Than","K21.0","Gastro-oesophageal reflux disease with oesophagitis","PT","ICD10CM 2017","N/A"
"C3457","B-Cell Non-Hodgkin Lymphoma","Related To","C85.10","Unspecified B-cell lymphoma, unspecified site","PT","ICD10CM 2017","N/A"
"C3457","B-Cell Non-Hodgkin Lymphoma","Related To","C85.16","Unspecified B-cell lymphoma, intrapelvic lymph nodes","PT","ICD10CM 2017","N/A"
"C3457","B-Cell Non-Hodgkin Lymphoma","Related To","C85.17","Unspecified B-cell lymphoma, spleen","PT","ICD10CM 2017","N/A"
"C3457","B-Cell Non-Hodgkin Lymphoma","Related To","C85.19","Unspecified B-cell lymphoma, extranodal and solid organ sites","PT","ICD10CM 2017","N/A"
"C3457","B-Cell Non-Hodgkin Lymphoma","Related To","C85.18","Unspecified B-cell lymphoma, lymph nodes of multiple sites","PT","ICD10CM 2017","N/A"
"C3549","Malignant Mediastinal Neoplasm","Related To","C38.3","Malignant neoplasm: Mediastinum, part unspecified","PT","ICD10CM 2017","N/A"
"C3549","Malignant Mediastinal Neoplasm","Broader Than","C38.2","Malignant neoplasm: Posterior mediastinum","PT","ICD10CM 2017","N/A"
"C3549","Malignant Mediastinal Neoplasm","Broader Than","C38.1","Malignant neoplasm: Anterior mediastinum","PT","ICD10CM 2017","N/A"
"C2907","Brain Neoplasm","Broader Than","D43.2","Neoplasm of uncertain or unknown behaviour: Brain, unspecified","PT","ICD10CM 2017","N/A"
"C2907","Brain Neoplasm","Broader Than","D49.6","Neoplasm of unspecified behavior of brain","PT","ICD10CM 2017","N/A"
"C3547","Malignant Pleural Neoplasm","Has Synonym","C38.4","Malignant neoplasm: Pleura","PT","ICD10CM 2017","N/A"
"C4968","Secondary Malignant Neoplasm","Related To","C79.8","Secondary malignant neoplasm of other specified sites","PT","ICD10CM 2017","N/A"
"C4968","Secondary Malignant Neoplasm","Broader Than","C79.9","Secondary malignant neoplasm, unspecified site","PT","ICD10CM 2017","N/A"
"C4968","Secondary Malignant Neoplasm","Related To","C79","Secondary malignant neoplasm of other and unspecified sites","PT","ICD10CM 2017","N/A"
"C3216","Malignant Retinal Neoplasm","Broader Than","C69.21","Malignant neoplasm of right retina","PT","ICD10CM 2017","N/A"
"C3216","Malignant Retinal Neoplasm","Broader Than","C69.22","Malignant neoplasm of left retina","PT","ICD10CM 2017","N/A"
"C3216","Malignant Retinal Neoplasm","Has Synonym","C69.2","Malignant neoplasm: Retina","PT","ICD10CM 2017","N/A"
"C3216","Malignant Retinal Neoplasm","Broader Than","C69.20","Malignant neoplasm of unspecified retina","PT","ICD10CM 2017","N/A"
"C6727","Neurofibromatosis","Broader Than","Q85.0","Neurofibromatosis (nonmalignant)","PT","ICD10CM 2017","N/A"
"C4767","Malignant Eye Neoplasm","Narrower Than","C69","Malignant neoplasm of eye and adnexa","PT","ICD10CM 2017","N/A"
"C82547","Abnormal Finding","Broader Than","R91.8","Other nonspecific abnormal finding of lung field","PT","ICD10CM 2017","N/A"
"C82547","Abnormal Finding","Broader Than","R87","Abnormal findings in specimens from female genital organs","PT","ICD10CM 2017","N/A"
"C82547","Abnormal Finding","Broader Than","R90","Abnormal findings on diagnostic imaging of central nervous system","PT","ICD10CM 2017","N/A"
"C82547","Abnormal Finding","Broader Than","R93","Abnormal findings on diagnostic imaging of other body structures","PT","ICD10CM 2017","N/A"
"C82547","Abnormal Finding","Broader Than","R83","Abnormal findings in cerebrospinal fluid","PT","ICD10CM 2017","N/A"
"C3556","Malignant Uterine Corpus Neoplasm","Has Synonym","C54","Malignant neoplasm of corpus uteri","PT","ICD10CM 2017","N/A"
"C3556","Malignant Uterine Corpus Neoplasm","Related To","C54.9","Malignant neoplasm: Corpus uteri, unspecified","PT","ICD10CM 2017","N/A"
"C3642","Grade III Prostatic Intraepithelial Neoplasia","Related To","D07.5","Carcinoma in situ: Prostate","PT","ICD10CM 2017","N/A"
"C15292","Palliative Therapy","Has Synonym","Z51.5","Palliative care","PT","ICD10CM 2017","N/A"
"C7525","Malignant Renal Pelvis Neoplasm","Broader Than","C65.2","Malignant neoplasm of left renal pelvis","PT","ICD10CM 2017","N/A"
"C7525","Malignant Renal Pelvis Neoplasm","Has Synonym","C65","Malignant neoplasm of renal pelvis","PT","ICD10CM 2017","N/A"
"C7525","Malignant Renal Pelvis Neoplasm","Broader Than","C65.1","Malignant neoplasm of right renal pelvis","PT","ICD10CM 2017","N/A"
"C7525","Malignant Renal Pelvis Neoplasm","Broader Than","C65.9","Malignant neoplasm of unspecified renal pelvis","PT","ICD10CM 2017","N/A"
"C7379","Malignant Anal Neoplasm","Related To","C21.0","Malignant neoplasm: Anus, unspecified","PT","ICD10CM 2017","N/A"
"C7379","Malignant Anal Neoplasm","Related To","C21","Malignant neoplasm of anus and anal canal","PT","ICD10CM 2017","N/A"
"C7379","Malignant Anal Neoplasm","Broader Than","C21.1","Malignant neoplasm: Anal canal","PT","ICD10CM 2017","N/A"
"C3552","Malignant Uterine Neoplasm","Related To","C55","Malignant neoplasm of uterus, part unspecified","PT","ICD10CM 2017","N/A"
"C3562","Malignant Orbit Neoplasm","Broader Than","C69.62","Malignant neoplasm of left orbit","PT","ICD10CM 2017","N/A"
"C3562","Malignant Orbit Neoplasm","Broader Than","C69.60","Malignant neoplasm of unspecified orbit","PT","ICD10CM 2017","N/A"
"C3562","Malignant Orbit Neoplasm","Has Synonym","C69.6","Malignant neoplasm: Orbit","PT","ICD10CM 2017","N/A"
"C3562","Malignant Orbit Neoplasm","Broader Than","C69.61","Malignant neoplasm of right orbit","PT","ICD10CM 2017","N/A"
"C3483","Chronic Leukemia","Related To","C95.10","Chronic leukemia of unspecified cell type not having achieved remission","PT","ICD10CM 2017","N/A"
"C37194","Anaplastic Large Cell Lymphoma, ALK-Negative","Has Synonym","C84.7","Anaplastic large cell lymphoma, ALK-negative","PT","ICD10CM 2017","N/A"
"C37194","Anaplastic Large Cell Lymphoma, ALK-Negative","Related To","C84.72","Anaplastic large cell lymphoma, ALK-negative, intrathoracic lymph nodes","PT","ICD10CM 2017","N/A"
"C27720","Pancreatic Neuroendocrine Tumor","Related To","D13.7","Benign neoplasm: Endocrine pancreas","PT","ICD10CM 2017","N/A"
"C53649","Cytomegaloviral Infection","Has Synonym","B25","Cytomegaloviral disease","PT","ICD10CM 2017","N/A"
"C53649","Cytomegaloviral Infection","Related To","B25.9","Cytomegaloviral disease, unspecified","PT","ICD10CM 2017","N/A"
"C3575","Malignant Endocrine Neoplasm","Related To","C75","Malignant neoplasm of other endocrine glands and related structures","PT","ICD10CM 2017","N/A"
"C26726","Infectious Disorder","Related To","B99","Other and unspecified infectious diseases","PT","ICD10CM 2017","N/A"
"C8615","Metastatic Malignant Neoplasm in the Abdominal Cavity","Related To","C78.6","Secondary malignant neoplasm of retroperitoneum and peritoneum","PT","ICD10CM 2017","N/A"
"C8615","Metastatic Malignant Neoplasm in the Abdominal Cavity","Related To","C78.8","Secondary malignant neoplasm of other and unspecified digestive organs","PT","ICD10CM 2017","N/A"
"C8615","Metastatic Malignant Neoplasm in the Abdominal Cavity","Related To","C78.89","Secondary malignant neoplasm of other digestive organs","PT","ICD10CM 2017","N/A"
"C4961","Malignant Peripheral Nervous System Neoplasm","Related To","C47.8","Malignant neoplasm: Overlapping lesion of peripheral nerves and autonomic nervous system","PT","ICD10CM 2017","N/A"
"C4961","Malignant Peripheral Nervous System Neoplasm","Broader Than","C47.0","Malignant neoplasm: Peripheral nerves of head, face and neck","PT","ICD10CM 2017","N/A"
"C4961","Malignant Peripheral Nervous System Neoplasm","Related To","C47","Malignant neoplasm of peripheral nerves and autonomic nervous system","PT","ICD10CM 2017","N/A"
"C2872","Refractory Anemia","Related To","D46.4","Refractory anaemia, unspecified","PT","ICD10CM 2017","N/A"
"C7318","Acute Monoblastic and Monocytic Leukemia","Has Synonym","C93.0","Acute monoblastic/monocytic leukaemia","PT","ICD10CM 2017","N/A"
"C7318","Acute Monoblastic and Monocytic Leukemia","Related To","C93.00","Acute monoblastic/monocytic leukemia, not having achieved remission","PT","ICD10CM 2017","N/A"
"C3303","Pain","Broader Than","R52","Pain, not elsewhere classified","PT","ICD10CM 2017","N/A"
"C120456","Malignant Kidney Neoplasm Except Pelvis","Has Synonym","C64","Malignant neoplasm of kidney, except renal pelvis","PT","ICD10CM 2017","N/A"
"C120456","Malignant Kidney Neoplasm Except Pelvis","Broader Than","C64.2","Malignant neoplasm of left kidney, except renal pelvis","PT","ICD10CM 2017","N/A"
"C120456","Malignant Kidney Neoplasm Except Pelvis","Broader Than","C64.1","Malignant neoplasm of right kidney, except renal pelvis","PT","ICD10CM 2017","N/A"
"C120456","Malignant Kidney Neoplasm Except Pelvis","Broader Than","C64.9","Malignant neoplasm of unspecified kidney, except renal pelvis","PT","ICD10CM 2017","N/A"
"C7480","Malignant Fallopian Tube Neoplasm","Broader Than","C57.0","Malignant neoplasm: Fallopian tube","PT","ICD10CM 2017","N/A"
"C7480","Malignant Fallopian Tube Neoplasm","Broader Than","C57.02","Malignant neoplasm of left fallopian tube","PT","ICD10CM 2017","N/A"
"C7480","Malignant Fallopian Tube Neoplasm","Broader Than","C57.00","Malignant neoplasm of unspecified fallopian tube","PT","ICD10CM 2017","N/A"
"C154624","Healthcare Encounter","Related To","Z53","Persons encountering health services for specific procedures, not carried out","PT","ICD10CM 2017","N/A"
"C154624","Healthcare Encounter","Related To","Z76.89","Persons encountering health services in other specified circumstances","PT","ICD10CM 2017","N/A"
"C154624","Healthcare Encounter","Related To","Z76","Persons encountering health services in other circumstances","PT","ICD10CM 2017","N/A"
"C154624","Healthcare Encounter","Related To","Z71","Persons encountering health services for other counselling and medical advice, not elsewhere classified","PT","ICD10CM 2017","N/A"
"C2870","Aplastic Anemia","Related To","D61.9","Aplastic anaemia, unspecified","PT","ICD10CM 2017","N/A"
"C2870","Aplastic Anemia","Related To","D61","Other aplastic anaemias","PT","ICD10CM 2017","N/A"
"C49651","Healthy Subject","Related To","Y99.2","Volunteer activity","PT","ICD10CM 2017","N/A"
"C49651","Healthy Subject","Related To","Z76.3","Healthy person accompanying sick person","PT","ICD10CM 2017","N/A"
"C7420","Malignant Rectosigmoid Neoplasm","Related To","C18.7","Malignant neoplasm: Sigmoid colon","PT","ICD10CM 2017","N/A"
"C7420","Malignant Rectosigmoid Neoplasm","Has Synonym","C19","Malignant neoplasm of rectosigmoid junction","PT","ICD10CM 2017","N/A"
"C2998","Dyspnea","Has Synonym","R06.0","Dyspnoea","PT","ICD10CM 2017","N/A"
"C7191","Grade 3a Follicular Lymphoma","Related To","C82.38","Follicular lymphoma grade IIIa, lymph nodes of multiple sites","PT","ICD10CM 2017","N/A"
"C7191","Grade 3a Follicular Lymphoma","Related To","C82.30","Follicular lymphoma grade IIIa, unspecified site","PT","ICD10CM 2017","N/A"
"C2965","Crohn Disease","Related To","K50.8","Other Crohn disease","PT","ICD10CM 2017","N/A"
"C3538","Malignant Peritoneal Neoplasm","Related To","C48.2","Malignant neoplasm: Peritoneum, unspecified","PT","ICD10CM 2017","N/A"
"C3538","Malignant Peritoneal Neoplasm","Related To","C48.1","Malignant neoplasm: Specified parts of peritoneum","PT","ICD10CM 2017","N/A"
"C25305","Medical Examination","Related To","Z00","General examination and investigation of persons without complaint and reported diagnosis","PT","ICD10CM 2017","N/A"
"C25305","Medical Examination","Related To","Z00.6","Examination for normal comparison and control in clinical research programme","PT","ICD10CM 2017","N/A"
"C25305","Medical Examination","Related To","Z00.00","Encounter for general adult medical examination without abnormal findings","PT","ICD10CM 2017","N/A"
"C25305","Medical Examination","Related To","Z00.1","Routine child health examination","PT","ICD10CM 2017","N/A"
"C3571","Malignant Cranial Nerve Neoplasm","Broader Than","C72.3","Malignant neoplasm: Optic nerve","PT","ICD10CM 2017","N/A"
"C3571","Malignant Cranial Nerve Neoplasm","Broader Than","C72.32","Malignant neoplasm of left optic nerve","PT","ICD10CM 2017","N/A"
"C3571","Malignant Cranial Nerve Neoplasm","Broader Than","C72.30","Malignant neoplasm of unspecified optic nerve","PT","ICD10CM 2017","N/A"
"C3571","Malignant Cranial Nerve Neoplasm","Broader Than","C72.59","Malignant neoplasm of other cranial nerves","PT","ICD10CM 2017","N/A"
"C3524","Malignant Posterior Tongue Neoplasm","Has Synonym","C01","Malignant neoplasm of base of tongue","PT","ICD10CM 2017","N/A"
"C7547","Malignant Penile Neoplasm","Has Synonym","C60","Malignant neoplasm of penis","PT","ICD10CM 2017","N/A"
"C9297","Malignant Urinary System Neoplasm","Related To","C68.9","Malignant neoplasm: Urinary organ, unspecified","PT","ICD10CM 2017","N/A"
"C4628","Malignant Meningeal Neoplasm","Related To","C70.9","Malignant neoplasm: Meninges, unspecified","PT","ICD10CM 2017","N/A"
"C4628","Malignant Meningeal Neoplasm","Broader Than","C70.0","Malignant neoplasm: Cerebral meninges","PT","ICD10CM 2017","N/A"
"C3468","Mature T-Cell and NK-Cell Non-Hodgkin Lymphoma","Has Synonym","C84","Mature T/NK-cell lymphomas","PT","ICD10CM 2017","N/A"
"C3468","Mature T-Cell and NK-Cell Non-Hodgkin Lymphoma","Related To","C84.9","Mature T/NK-cell lymphoma, unspecified","PT","ICD10CM 2017","N/A"
"C7927","Liver and Intrahepatic Bile Duct Carcinoma","Related To","C22.7","Malignant neoplasm: Other specified carcinomas of liver","PT","ICD10CM 2017","N/A"
"C2891","Barrett Esophagus","Has Synonym","K22.7","Barrett oesophagus","PT","ICD10CM 2017","N/A"
"C9343","Bone Neoplasm","Broader Than","D48.0","Neoplasm of uncertain or unknown behaviour: Bone and articular cartilage","PT","ICD10CM 2017","N/A"
"C50764","Lymphadenopathy","Has Synonym","R59","Enlarged lymph nodes","PT","ICD10CM 2017","N/A"
"C4957","Benign Neoplasm of the Meninges","Broader Than","D32.0","Benign neoplasm: Cerebral meninges","PT","ICD10CM 2017","N/A"
"C4957","Benign Neoplasm of the Meninges","Related To","D32.9","Benign neoplasm: Meninges, unspecified","PT","ICD10CM 2017","N/A"
"C3525","Malignant Parotid Gland Neoplasm","Has Synonym","C07","Malignant neoplasm of parotid gland","PT","ICD10CM 2017","N/A"
"C147065","Metastatic Neuroendocrine Tumor","Related To","C7B.8","Other secondary neuroendocrine tumors","PT","ICD10CM 2017","N/A"
"C3355","Respiratory System Neoplasm","Broader Than","D38.1","Neoplasm of uncertain or unknown behaviour: Trachea, bronchus and lung","PT","ICD10CM 2017","N/A"
"C3355","Respiratory System Neoplasm","Broader Than","D49.1","Neoplasm of unspecified behavior of respiratory system","PT","ICD10CM 2017","N/A"
"C8531","Benign Respiratory System Neoplasm","Broader Than","D14.31","Benign neoplasm of right bronchus and lung","PT","ICD10CM 2017","N/A"
"C8531","Benign Respiratory System Neoplasm","Broader Than","D14.30","Benign neoplasm of unspecified bronchus and lung","PT","ICD10CM 2017","N/A"
"C8531","Benign Respiratory System Neoplasm","Broader Than","D14.3","Benign neoplasm: Bronchus and lung","PT","ICD10CM 2017","N/A"
"C7543","Malignant Ureter Neoplasm","Broader Than","C66.1","Malignant neoplasm of right ureter","PT","ICD10CM 2017","N/A"
"C7164","Classic Hodgkin Lymphoma","Related To","C81.78","Other classical Hodgkin lymphoma, lymph nodes of multiple sites","PT","ICD10CM 2017","N/A"
"C7164","Classic Hodgkin Lymphoma","Related To","C81.71","Other classical Hodgkin lymphoma, lymph nodes of head, face, and neck","PT","ICD10CM 2017","N/A"
"C7164","Classic Hodgkin Lymphoma","Related To","C81.70","Other classical Hodgkin lymphoma, unspecified site","PT","ICD10CM 2017","N/A"
"C9327","Malignant Adrenal Cortical Neoplasm","Broader Than","C74.02","Malignant neoplasm of cortex of left adrenal gland","PT","ICD10CM 2017","N/A"
"C27467","Stage 0 Lung Cancer AJCC v6 and v7","Related To","D02.2","Carcinoma in situ: Bronchus and lung","PT","ICD10CM 2017","N/A"
"C27467","Stage 0 Lung Cancer AJCC v6 and v7","Related To","D02.20","Carcinoma in situ of unspecified bronchus and lung","PT","ICD10CM 2017","N/A"
"C6920","Hand-Schuller-Christian Disease","Has Synonym","C96.5","Multifocal and unisystemic Langerhans-cell histiocytosis","PT","ICD10CM 2017","N/A"
"C3376","Sleep Disorder","Related To","G47.9","Sleep disorder, unspecified","PT","ICD10CM 2017","N/A"
"C26850","Pharyngeal Disorder","Related To","J39.2","Other diseases of pharynx","PT","ICD10CM 2017","N/A"
